Freq (kHz),Reff (mOhm),Leff (nH)
10,0.053056400000000004,1.6219321095551964
110,0.06438136864596064,1.5393342928536047
210,0.0737146498655922,1.5344944508990876
310,0.08399819246273918,1.5337427660676113
410,0.09499406776210384,1.5296380274633004
510,0.10619984478826448,1.5236675685652157
610,0.11711305616338319,1.517319951653028
710,0.1272312345096221,1.5120837390064084
810,0.1360519124491433,1.509447492905028
910,0.14307262260410897,1.5108997756285576
