Freq (kHz),Reff (mOhm),Leff (nH)
10,0.07122349999999998,1.817501703626517
110,0.08758635041532371,1.6798481647112526
210,0.09946154445474234,1.673781528840726
310,0.1127838215702463,1.6737661543102766
410,0.12726007364839317,1.668179259622968
510,0.1421692730445911,1.6594300539410074
610,0.1567903332213582,1.6499296775945458
710,0.1704021676412128,1.642089270913735
810,0.18228368976667303,1.638319974228727
910,0.19171381306025714,1.6410329278696734
