Freq (kHz),Reff (mOhm),Leff (nH)
10,0.106293,3.0841204027290576
110,0.13201448988366826,2.8534578537037394
210,0.15101970047679084,2.844315716565053
310,0.17248462633237086,2.845243983993715
410,0.19588546346168845,2.835932053359531
510,0.22000557228613093,2.820764183350723
610,0.24362821787483552,2.8041280313126085
710,0.2655366652969394,2.7904112545905018
810,0.28451417962158,2.7840015105297207
910,0.2993440259178942,2.7892864564755806
