Freq (kHz),Reff (mOhm),Leff (nH)
10,2.0661799999999997,17.808801512210717
110,2.3555394662915976,16.035354013112745
210,2.6373169643882943,15.870580114947652
310,2.907497452698776,15.796186977314232
410,3.1577049271679574,15.694936350339654
510,3.390606125539982,15.583077997854746
610,3.6088693053283167,15.476880055123106
710,3.815162724046429,15.392610657408326
810,4.012154639207789,15.346537939974016
910,4.202513308325863,15.354930038083769
