Freq (kHz),Reff (mOhm),Leff (nH)
10,0.08672619999999999,0.3036819553642145
110,0.0916162388672672,0.28936527617870383
210,0.0981225277032655,0.2858329728039486
310,0.10450610814726291,0.28315049435776846
410,0.11040988651133417,0.28120613202296496
510,0.11596558879897245,0.27971562777885756
610,0.12124644607427368,0.2785593093240824
710,0.12631330258303683,0.2776473322983732
810,0.13122700257106099,0.27688985234146357
910,0.13604839028414512,0.2761970250930871
