Freq (kHz),Reff (mOhm),Leff (nH)
10,0.15845600000000004,8.290174084230811
110,0.20710548915175325,7.932569532621025
210,0.24488315830131263,7.9086635889520895
310,0.2867751935935035,7.893128423027724
410,0.32936208899284397,7.880677949102187
510,0.3700106991285904,7.870068329879076
610,0.4079937172076536,7.860984253517009
710,0.4429151261151471,7.853262190947311
810,0.474378908736184,7.846738613101303
910,0.5019890479558777,7.841249990910306
