"Freq [kHz]","ACR(SignalNet1:Source1,SignalNet1:Source1) [uOhm]","ACL(SignalNet1:Source1,SignalNet1:Source1) [nH]","C(SignalNet1,SignalNet1) [pF]"
10,60.7433367154217,6.13205348524131,
11,63.7081490145131,6.08706296732536,
12,66.5409914743365,6.04782056470719,
13,69.258059761446,6.0131980677326,
14,71.8724852600238,5.9823547769567,
15,74.3950901134252,5.95464967764707,
16,76.8349186797055,5.92958432479702,
17,79.1996213630423,5.90676450430434,
18,81.4957380455051,5.88587378602941,
19,83.7289114650005,5.86665484170786,
20,85.904050606745,5.84889596970982,
21,88.0254577163818,5.83242119416339,
22,90.0969283700106,5.81708286940236,
23,92.1218312738253,5.80275607342178,
24,94.1031725967592,5.789334300401,
25,96.0436483496319,5.77672611092278,
26,97.9456874182833,5.76485249800866,
27,99.8114872115047,5.75364479494674,
28,101.643043416186,5.74304299794691,
29,103.442175008248,5.73299440979616,
30,105.210545412374,5.72345253435163,
31,106.949680511452,5.71437616882895,
32,108.660984060673,5.70572865337851,
33,110.345750949306,5.69747724672187,
34,112.005178666428,5.68959260356269,
35,113.640377259277,5.68204833472988,
36,115.252378019558,5.67482063500662,
37,116.842141090856,5.66788796667044,
38,118.41056215654,5.66123078914961,
39,119.958478340466,5.65483132705833,
40,121.486673430843,5.64867337033357,
41,122.995882519801,5.64274210135209,
42,124.486796136606,5.63702394482617,
43,125.960063940478,5.63150643701417,
44,127.416298029026,5.6261781113756,
45,128.856075910117,5.62102839828183,
46,130.27994317809,5.61604753678506,
47,131.688415929491,5.61122649676881,
48,133.081982948673,5.60655691006651,
49,134.461107689485,5.60203100935222,
50,135.826230075842,5.59764157378798,
51,137.177768141007,5.59338188056221,
52,138.516119522892,5.58924566157922,
53,139.841662830547,5.58522706466492,
54,141.154758895139,5.58132061874261,
55,142.455751917138,5.57752120250738,
56,143.744970520048,5.57382401619127,
57,145.022728719817,5.57022455606502,
58,146.289326818035,5.56671859136852,
59,147.545052226113,5.56330214340105,
60,148.79018022685,5.55997146653645,
61,150.024974679121,5.55672303095729,
62,151.249688670765,5.55355350692684,
63,152.464565124279,5.55045975043988,
64,153.669837359411,5.54743879011142,
65,154.865729616336,5.54448781517926,
66,156.052457542752,5.54160416451018,
67,157.23022864788,5.53878531651209,
68,158.399242726085,5.53602887986509,
69,159.559692252553,5.53333258499417,
70,160.711762753265,5.53069427621432,
71,161.855633151256,5.52811190448627,
72,162.99147609101,5.52558352072762,
73,164.119458242643,5.52310726962968,
74,165.239740587399,5.52068138393539,
75,166.352478685841,5.51830417913838,
76,167.457822930001,5.51597404856685,
77,168.555918780646,5.51368945881981,
78,169.646906990726,5.51144894552616,
79,170.730923815964,5.50925110939997,
80,171.80810121349,5.50709461256783,
81,172.878567029337,5.50497817514636,
82,173.942445175551,5.50290057204998,
83,174.999855797603,5.50086063001086,
84,176.050915432764,5.49885722479461,
85,177.095737160007,5.49688927859664,
86,178.134430742006,5.4949557576055,
87,179.167102759717,5.49305566972081,
88,180.193856740021,5.4911880624141,
89,181.214793276861,5.48935202072233,
90,182.230010146265,5.48754666536433,
91,183.239602415636,5.48577115097135,
92,184.243662547651,5.48402466442381,
93,185.242280499094,5.48230642328654,
94,186.235543814915,5.48061567433595,
95,187.223537717803,5.47895169217257,
96,188.206345193518,5.47731377791342,
97,189.184047072247,5.47570125795859,
98,190.156722106178,5.47411348282737,
99,191.124447043539,5.47254982605901,
100,192.087296699264,5.47100968317431,
101,193.045344022495,5.46949247069371,
