"Freq [kHz]","ACR(SignalNet1:Source1,SignalNet1:Source1) [uOhm]","ACL(SignalNet1:Source1,SignalNet1:Source1) [nH]","C(SignalNet1,SignalNet1) [pF]"
10,9.25698773042888,1.46919075394214,
11,9.70881063907634,1.46233441883028,
12,10.1405219890089,1.45635406840516,
13,10.5545899206793,1.4510777690278,
14,10.9530155928783,1.44637740221035,
15,11.3374482473776,1.44215528043951,
16,11.7092662001552,1.43833544313161,
17,12.0696353354287,1.43485781398356,
18,12.4195522992723,1.43167417058812,
19,12.7598770173733,1.42874529737508,
20,13.0913575950939,1.4260389320504,
21,13.4146496736498,1.423528256751,
22,13.730331680294,1.42119077099872,
23,14.0389169893911,1.41900743729036,
24,14.340863726399,1.41696202465925,
25,14.636582750194,1.41504059818494,
26,14.926444211111,1.41323111758994,
27,15.2107829835133,1.41152311840286,
28,15.4899032003325,1.40990745633926,
29,15.7640820646114,1.40837610060134,
30,16.0335730741445,1.4069219654041,
31,16.2986087660286,1.40553877164453,
32,16.5594030656964,1.40422093254066,
33,16.8161533079455,1.40296345848161,
34,17.0690419842608,1.40176187738762,
35,17.3182382604175,1.40061216767794,
36,17.5638993002328,1.39951070155383,
37,17.8061714248979,1.39845419677162,
38,18.045191132182,1.39743967544365,
39,18.2810859956708,1.39646442868798,
40,18.5139754608578,1.3955259861702,
41,18.7439715521918,1.39462208975692,
42,18.9711795029594,1.39375067064063,
43,19.1956983180513,1.392909829408,
44,19.4176212781527,1.39209781861427,
45,19.6370363926408,1.39131302749969,
46,19.854026807427,1.3905539685435,
47,20.0686711731036,1.38981926560008,
48,20.2810439780178,1.38910764340171,
49,20.4912158502716,1.38841791824589,
50,20.6992538321205,1.38774898971218,
51,20.9052216297911,1.38709983327694,
52,21.1091798413585,1.38646949371303,
53,21.311186164992,1.3858570791777,
54,21.5112955895985,1.38526175590558,
55,21.7095605696479,1.38468274343485,
56,21.9060311857566,1.3841193103043,
57,22.1007552924209,1.38357077016761,
58,22.2937786541358,1.38303647827761,
59,22.485145070996,1.38251582829974,
60,22.6748964947553,1.38200824941888,
61,22.8630731362167,1.3815132037081,
62,23.0497135647306,1.3810301837318,
63,23.2348548004987,1.38055871035892,
64,23.4185324003104,1.38009833076493,
65,23.6007805372729,1.3796486166034,
66,23.7816320750417,1.37920916233062,
67,23.9611186370082,1.37877958366828,
68,24.1392706708573,1.37835951619091,
69,24.3161175088673,1.37794861402637,
70,24.491687424291,1.3775465486588,
71,24.6660076841249,1.37715300782462,
72,24.8391045985446,1.37676769449319,
73,25.0110035672615,1.37639032592454,
74,25.1817291230308,1.37602063279734,
75,25.3513049725222,1.37565835840102,
76,25.5197540347465,1.37530325788667,
77,25.6870984772141,1.37495509757147,
78,25.8533597499865,1.37461365429241,
79,26.0185586177704,1.37427871480515,
80,26.1827151901877,1.37395007522433,
81,26.3458489503492,1.37362754050197,
82,26.5079787818451,1.37331092394101,
83,26.6691229942584,1.37300004674118,
84,26.8292993472996,1.37269473757463,
85,26.988525073652,1.37239483218922,
86,27.1468169006105,1.37210017303713,
87,27.3041910705921,1.37181060892712,
88,27.4606633605879,1.37152599469849,
89,27.6162491006231,1.37124619091535,
90,27.7709631912866,1.37097106357955,
91,27.9248201203862,1.37070048386102,
92,28.0778339787823,1.37043432784431,
93,28.230018475449,1.37017247629012,
94,28.3813869518091,1.36991481441086,
95,28.5319523953839,1.36966123165919,
96,28.681727452798,1.36941162152875,
97,28.8307244421765,1.36916588136623,
98,28.9789553649687,1.36892391219392,
99,29.126431917229,1.36868561854227,
100,29.273165500388,1.3684509082916,
101,29.4191672315387,1.36821969252248,
102,29.5644479532659,1.3679918853742,
103,29.7090182430437,1.36776740391076,
104,29.8528884222219,1.3675461679941,
105,29.9960685646263,1.36732810016382,
106,30.1385685047896,1.36711312552327,
107,30.2803978458346,1.36690117163147,
108,30.4215659670267,1.36669216840056,
109,30.5620820310117,1.3664860479984,
110,30.7019549907562,1.36628274475611,
111,30.8411935962042,1.36608219508015,
112,30.979806400665,1.36588433736876,
113,31.1178017669438,1.36568911193245,
114,31.2551878732306,1.36549646091835,
115,31.3919727187553,1.36530632823822,
116,31.5281641292227,1.3651186594998,
117,31.6637697620378,1.36493340194144,
118,31.798797111329,1.36475050436982,
119,31.9332535127819,1.3645699171005,
120,32.0671461482891,1.36439159190118,
121,32.2004820504268,1.36421548193766,
122,32.3332681067657,1.36404154172209,
123,32.4655110640218,1.36386972706366,
124,32.5972175320572,1.3636999950214,
