"Freq [kHz]","ACR(SignalNet1:Source1,SignalNet1:Source1) [mOhm]","ACL(SignalNet1:Source1,SignalNet1:Source1) [nH]","C(SignalNet1,SignalNet1) [pF]"
61,0.719958303312762,13.1590067240395,
62,0.725835611469973,13.1437964222338,
63,0.731665710039079,13.128949723036,
64,0.737449718703581,13.1144523669985,
65,0.743188713574816,13.1002908654896,
66,0.748883729529484,13.0864524479362,
67,0.754535762388364,13.0729250134117,
68,0.760145770949224,13.0596970861562,
69,0.765714678885673,13.0467577746539,
70,0.771243376522605,13.0340967339384,
71,0.776732722497893,13.021704130828,
72,0.782183545319121,13.0095706118263,
73,0.787596644823344,12.9976872734497,
74,0.792972793547161,12.9860456347677,
75,0.798312738013736,12.9746376119639,
76,0.803617199942851,12.9634554947439,
77,0.808886877389532,12.9524919244346,
78,0.814122445816345,12.9417398736318,
79,0.819324559104014,12.9311926272699,
80,0.824493850504652,12.9208437649976,
81,0.829630933541528,12.910687144753,
82,0.834736402859003,12.9007168874446,
83,0.839810835025952,12.8909273626506,
84,0.844854789295762,12.8813131752567,
85,0.849868808325724,12.8718691529615,
86,0.854853418858453,12.8625903345836,
87,0.859809132367752,12.8534719591095,
88,0.864736445671157,12.8445094554286,
89,0.869635841511254,12.8356984327036,
90,0.874507789107671,12.8270346713318,
91,0.879352744681556,12.8185141144538,
92,0.884171151954182,12.8101328599712,
93,0.888963442621228,12.801887153038,
94,0.893730036804171,12.7937733789921,
95,0.898471343480127,12.7857880566972,
96,0.90318776089138,12.7779278322678,
97,0.907879676935763,12.7701894731499,
98,0.912547469538974,12.7625698625353,
99,0.917191507009842,12.7550659940872,
100,0.921812148379476,12.7476749669566,
101,0.926409743725196,12.7403939810698,
102,0.930984634480067,12.7332203326724,
103,0.9355371537288,12.72615141011,
104,0.940067626490767,12.719184689834,
105,0.944576369990793,12.712317732616,
106,0.949063693918371,12.7055481799604,
107,0.953529900675896,12.6988737507002,
108,0.957975285616484,12.6922922377681,
109,0.962400137271906,12.6858015051298,
110,0.966804737571131,12.6793994848718,
111,0.971189362049947,12.6730841744333,
112,0.975554280052106,12.6668536339743,
113,0.979899754922401,12.6607059838726,
114,0.984226044192076,12.6546394023412,
115,0.988533399756924,12.6486521231608,
116,0.99282206804844,12.6427424335186,
117,0.997092290198345,12.6369086719505,
118,1.00134430219679,12.6311492263782,
119,1.00557833504456,12.6254625322383,
120,1.00979461489948,12.6198470706959,
121,1.01399336321742,12.6143013669413,
122,1.01817479688803,12.6088239885621,
123,1.02233912836543,12.6034135439892,
124,1.0264865657942,12.5980686810114,
125,1.03061731313081,12.5927880853559,
126,1.03473157026061,12.5875704793304,
127,1.03882953311069,12.5824146205246,
128,1.04291139375883,12.577319300567,
129,1.04697734053846,12.5722833439356,
130,1.05102755814012,12.5673056068183,
131,1.05506222770933,12.5623849760218,
132,1.05908152694114,12.5575203679254,
133,1.06308563017143,12.5527107274789,
134,1.06707470846515,12.5479550272411,
135,1.07104892970162,12.5432522664579,
136,1.07500845865694,12.5386014701777,
137,1.07895345708375,12.5340016884019,
138,1.08288408378828,12.5294519952705,
139,1.08680049470498,12.5249514882783,
140,1.09070284296869,12.5204992875237,
141,1.09459127898452,12.5160945349853,
142,1.0984659504955,12.5117363938277,
143,1.10232700264802,12.5074240477338,
144,1.10617457805537,12.503156700262,
145,1.11000881685912,12.4989335742285,
146,1.11382985678872,12.4947539111128,
147,1.11763783321923,12.4906169704853,
148,1.12143287922728,12.4865220294566,
149,1.1252151256453,12.4824683821462,
150,1.12898470111423,12.4784553391721,
151,1.13274173213446,12.4744822271577,
152,1.13648634311547,12.4705483882579,
153,1.14021865642384,12.4666531797005,
154,1.1439387924299,12.4627959733461,
155,1.14764686955308,12.458976155262,
156,1.15134300430583,12.4551931253118,
157,1.15502731133639,12.4514462967593,
158,1.15869990347025,12.4477350958865,
159,1.16236089175048,12.4440589616242,
160,1.16601038547689,12.4404173451961,
161,1.16964849224413,12.4368097097744,
162,1.17327531797868,12.4332355301472,
163,1.17689096697484,12.4296942923979,
164,1.18049554192973,12.4261854935943,
165,1.18408914397733,12.4227086414887,
166,1.18767187272158,12.4192632542279,
167,1.19124382626857,12.4158488600725,
168,1.19480510125793,12.412464997126,
169,1.19835579289332,12.4091112130718,
170,1.2018959949721,12.4057870649194,
171,1.20542579991428,12.402492118759,
172,1.20894529879063,12.399225949523,
173,1.21245458135015,12.395988140756,
174,1.21595373604672,12.3927782843919,
175,1.21944285006513,12.3895959805372,
176,1.22292200934646,12.3864408372627,
177,1.22639129861271,12.3833124703998,
178,1.22985080139095,12.3802105033447,
179,1.23330060003674,12.3771345668675,
180,1.23674077575698,12.3740842989281,
181,1.24017140863228,12.3710593444966,
182,1.24359257763866,12.3680593553802,
183,1.24700436066879,12.3650839900545,
184,1.25040683455265,12.3621329135007,
185,1.25380007507775,12.3592057970464,
186,1.25718415700882,12.3563023182125,
187,1.26055915410701,12.3534221605637,
188,1.26392513914866,12.3505650135636,
189,1.26728218394364,12.3477305724341,
190,1.27063035935317,12.344918538019,
191,1.27396973530731,12.342128616651,
192,1.27730038082198,12.3393605200233,
193,1.28062236401563,12.3366139650642,
194,1.28393575212546,12.3338886738157,
195,1.28724061152334,12.3311843733151,
196,1.29053700773127,12.3285007954801,
197,1.29382500543658,12.3258376769978,
198,1.29710466850674,12.3231947592154,
199,1.30037606000379,12.3205717880351,
200,1.30363924219853,12.3179685138114,
201,1.30689427658436,12.3153846912513,
202,1.31014122389076,12.3128200793172,
203,1.31338014409651,12.3102744411324,
204,1.31661109644267,12.3077475438895,
205,1.31983413944517,12.3052391587604,
206,1.32304933090719,12.3027490608099,
207,1.32625672793127,12.3002770289105,
208,1.32945638693113,12.2978228456601,
209,1.33264836364323,12.2953862973017,
210,1.33583271313813,12.2929671736452,
211,1.33900948983156,12.2905652679912,
212,1.34217874749527,12.2881803770568,
213,1.34534053926765,12.2858123009034,
214,1.34849491766412,12.2834608428663,
215,1.35164193458733,12.2811258094861,
216,1.35478164133707,12.2788070104416,
217,1.3579140886201,12.276504258485,
218,1.36103932655966,12.2742173693782,
219,1.36415740470481,12.271946161831,
220,1.36726837203965,12.2696904574405,
221,1.37037227699227,12.2674500806325,
222,1.37346916744351,12.2652248586041,
223,1.37655909073565,12.2630146212674,
224,1.37964209368081,12.2608192011951,
225,1.38271822256921,12.2586384335674,
226,1.38578752317733,12.2564721561198,
227,1.38885004077581,12.2543202090923,
228,1.39190582013725,12.2521824351804,
229,1.39495490554389,12.250058679486,
230,1.39799734079503,12.247948789471,
231,1.40103316921441,12.245852614911,
232,1.40406243365741,12.2437700078503,
233,1.4070851765181,12.2417008225581,
234,1.41010143973615,12.2396449154856,
235,1.41311126480365,12.2376021452245,
236,1.41611469277173,12.2355723724657,
237,1.41911176425712,12.2335554599594,
238,1.42210251944857,12.2315512724768,
239,1.42508699811308,12.229559676771,
240,1.42806523960216,12.2275805415407,
241,1.43103728285777,12.2256137373932,
242,1.43400316641839,12.2236591368094,
243,1.43696292842473,12.2217166141084,
244,1.43991660662552,12.2197860454143,
245,1.44286423838314,12.2178673086225,
246,1.44580586067908,12.2159602833675,
247,1.44874151011937,12.2140648509911,
248,1.45167122293995,12.2121808945114,
249,1.45459503501179,12.2103082985925,
250,1.45751298184612,12.2084469495147,
251,1.46042509859936,12.2065967351458,
252,1.46333142007816,12.2047575449125,
253,1.46623198074417,12.2029292697727,
254,1.46912681471885,12.2011118021881,
255,1.47201595578817,12.1993050360982,
256,1.47489943740716,12.1975088668937,
257,1.47777729270447,12.1957231913917,
258,1.4806495544868,12.1939479078099,
259,1.48351625524325,12.1921829157433,
260,1.48637742714963,12.1904281161393,
261,1.48923310207266,12.1886834112754,
262,1.49208331157411,12.1869487047354,
263,1.49492808691487,12.1852239013876,
264,1.49776745905897,12.1835089073626,
265,1.50060145867747,12.1818036300322,
266,1.50343011615238,12.1801079779878,
267,1.50625346158041,12.1784218610205,
268,1.50907152477673,12.1767451901004,
269,1.51188433527865,12.1750778773571,
270,1.51469192234921,12.1734198360603,
271,1.51749431498077,12.171770980601,
272,1.52029154189845,12.1701312264726,
273,1.5230836315636,12.1685004902531,
274,1.52587061217718,12.166878689587,
275,1.52865251168307,12.165265743168,
276,1.53142935777135,12.1636615707215,
277,1.53420117788149,12.1620660929885,
278,1.53696799920556,12.1604792317086,
279,1.53972984869131,12.1589009096039,
280,1.54248675304521,12.1573310503637,
281,1.54523873873552,12.1557695786283,
282,1.54798583199523,12.1542164199744,
283,1.55072805882494,12.1526715008996,
284,1.55346544499579,12.1511347488085,
285,1.55619801605225,12.1496060919979,
286,1.55892579731492,12.1480854596427,
287,1.56164881388325,12.1465727817825,
288,1.56436709063824,12.1450679893077,
289,1.56708065224511,12.1435710139464,
290,1.56978952315588,12.1420817882515,
291,1.57249372761196,12.1406002455878,
292,1.57519328964669,12.1391263201194,
293,1.5778882330878,12.1376599467974,
294,1.58057858155992,12.1362010613483,
295,1.58326435848691,12.1347496002616,
296,1.58594558709432,12.1333055007784,
297,1.58862229041171,12.1318687008799,
298,1.59129449127493,12.1304391392767,
299,1.59396221232843,12.1290167553969,
300,1.59662547602747,12.1276014893764,
301,1.59928430464035,12.1261932820475,
302,1.60193872025054,12.1247920749287,
303,1.6045887447589,12.1233978102148,
304,1.6072343998857,12.1220104307665,
305,1.60987570717275,12.1206298801009,
306,1.61251268798542,12.1192561023815,
307,1.61514536351468,12.117889042409,
308,1.61777375477906,12.1165286456118,
309,1.62039788262666,12.1151748580372,
310,1.62301776773699,12.1138276263417,
311,1.62563343062295,12.1124868977829,
312,1.62824489163269,12.1111526202104,
313,1.63085217095142,12.1098247420576,
314,1.63345528860326,12.108503212333,
315,1.63605426445303,12.1071879806121,
316,1.63864911820803,12.1058789970295,
317,1.64123986941975,12.1045762122706,
318,1.64382653748562,12.1032795775641,
319,1.64640914165069,12.1019890446743,
320,1.6489877010093,12.1007045658933,
321,1.65156223450676,12.099426094034,
322,1.6541327609409,12.0981535824225,
323,1.65669929896374,12.0968869848911,
324,1.65926186708306,12.095626255771,
325,1.66182048366391,12.0943713498859,
326,1.66437516693021,12.0931222225447,
327,1.6669259349662,12.0918788295351,
328,1.66947280571801,12.0906411271168,
329,1.67201579699504,12.0894090720155,
330,1.67455492647149,12.0881826214158,
331,1.67709021168778,12.0869617329556,
332,1.6796216700519,12.0857463647198,
333,1.68214931884091,12.0845364752341,
334,1.68467317520223,12.083332023459,
335,1.68719325615501,12.0821329687842,
336,1.68970957859152,12.0809392710229,
337,1.69222215927843,12.0797508904057,
338,1.69473101485809,12.0785677875755,
339,1.69723616184989,12.0773899235817,
340,1.69973761665145,12.0762172598753,
341,1.70223539553992,12.0750497583027,
342,1.70472951467321,12.0738873811016,
343,1.70721999009119,12.0727300908949,
344,1.70970683771691,12.0715778506863,
345,1.71219007335779,12.070430623855,
346,1.71466971270678,12.069288374151,
347,1.71714577134352,12.0681510656901,
348,1.7196182647355,12.0670186629493,
349,1.72208720823916,12.0658911307621,
350,1.72455261710101,12.0647684343139,
351,1.72701450645875,12.0636505391375,
352,1.72947289134231,12.0625374111088,
353,1.73192778667499,12.0614290164421,
354,1.73437920727445,12.060325321686,
355,1.73682716785377,12.0592262937192,
356,1.73927168302251,12.0581318997463,
357,1.74171276728769,12.0570421072935,
358,1.74415043505483,12.0559568842048,
359,1.7465847006289,12.054876198638,
360,1.74901557821534,12.0538000190604,
361,1.751443081921,12.0527283142456,
362,1.75386722575511,12.0516610532691,
363,1.75628802363022,12.0505982055049,
364,1.75870548936311,12.0495397406214,
365,1.76111963667576,12.0484856285785,
366,1.76353047919619,12.0474358396232,
367,1.76593803045943,12.0463903442865,
368,1.76834230390836,12.0453491133801,
369,1.7707433128946,12.0443121179925,
370,1.77314107067936,12.043279329486,
371,1.77553559043432,12.0422507194931,
372,1.77792688524246,12.0412262599135,
373,1.78031496809889,12.0402059229108,
374,1.78269985191168,12.0391896809092,
375,1.78508154950269,12.0381775065904,
376,1.78746007360834,12.0371693728906,
377,1.78983543688042,12.0361652529974,
378,1.7922076518869,12.035165120347,
379,1.79457673111264,12.0341689486209,
380,1.79694268696025,12.0331767117431,
381,1.79930553175078,12.0321883838776,
382,1.80166527772446,12.0312039394248,
383,1.80402193704149,12.0302233530198,
384,1.80637552178276,12.0292465995284,
385,1.80872604395053,12.0282736540456,
386,1.81107351546919,12.027304491892,
387,1.81341794818595,12.0263390886117,
388,1.81575935387153,12.0253774199694,
389,1.81809774422085,12.0244194619484,
390,1.82043313085374,12.0234651907471,
391,1.82276552531557,12.0225145827774,
392,1.82509493907795,12.0215676146621,
393,1.82742138353937,12.0206242632321,
394,1.82974487002586,12.0196845055242,
395,1.83206540979162,12.018748318779,
396,1.83438301401968,12.0178156804381,
397,1.83669769382251,12.0168865681425,
398,1.83900946024264,12.0159609597297,
399,1.84131832425329,12.0150388332316,
400,1.84362429675895,12.0141201668728,
401,1.84592738859602,12.0132049390678,
402,1.84822761053338,12.0122931284192,
403,1.85052497327297,12.0113847137156,
404,1.85281948745039,12.0104796739294,
405,1.85511116363547,12.0095779882151,
406,1.85740001233281,12.0086796359066,
407,1.85968604398241,12.0077845965158,
408,1.86196926896013,12.0068928497307,
409,1.86424969757834,12.0060043754129,
410,1.86652734008638,12.0051191535961,
411,1.86880220667114,12.0042371644843,
412,1.8710743074576,12.0033583884495,
413,1.87334365250931,12.0024828060304,
414,1.87561025182897,12.0016103979301,
415,1.87787411535889,12.0007411450148,
416,1.88013525298153,11.9998750283115,
417,1.88239367452001,11.9990120290067,
418,1.88464938973856,11.9981521284446,
419,1.88690240834309,11.9972953081251,
420,1.88915273998159,11.9964415497025,
421,1.89140039424468,11.9955908349838,
422,1.89364538066607,11.9947431459268,
423,1.895887708723,11.9938984646388,
424,1.89812738783674,11.9930567733747,
425,1.90036442737306,11.9922180545359,
426,1.90259883664264,11.9913822906683,
427,1.90483062490158,11.990549464461,
428,1.90705980135179,11.9897195587446,
429,1.90928637514149,11.9888925564901,
430,1.9115103553656,11.9880684408071,
431,1.91373175106621,11.9872471949424,
432,1.91595057123297,11.9864288022785,
433,1.91816682480355,11.9856132463326,
434,1.92038052066405,11.9848005107546,
435,1.92259166764941,11.9839905793263,
436,1.92480027454381,11.9831834359594,
437,1.92700635008111,11.9823790646949,
438,1.92920990294523,11.9815774497013,
439,1.93141094177053,11.9807785752732,
440,1.93360947514226,11.9799824258304,
441,1.9358055115969,11.9791889859164,
442,1.93799905962256,11.9783982401971,
443,1.94019012765938,11.9776101734597,
444,1.94237872409989,11.9768247706112,
445,1.9445648572894,11.9760420166776,
446,1.94674853552634,11.9752618968023,
447,1.94892976706266,11.9744843962453,
448,1.95110856010421,11.9737095003817,
449,1.95328492281104,11.9729371947005,
450,1.9554588632978,11.9721674648039,
451,1.95763038963409,11.9714002964058,
452,1.9597995098448,11.9706356753308,
453,1.96196623191046,11.9698735875129,
454,1.96413056376757,11.9691140189949,
455,1.96629251330898,11.9683569559269,
456,1.96845208838415,11.9676023845651,
457,1.97060929679958,11.9668502912715,
458,1.97276414631905,11.9661006625121,
459,1.974916644664,11.965353484856,
460,1.97706679951385,11.9646087449749,
461,1.97921461850627,11.9638664296416,
462,1.98136010923757,11.963126525729,
463,1.98350327926296,11.9623890202095,
464,1.98564413609688,11.9616539001538,
465,1.9877826872133,11.9609211527299,
466,1.98991894004603,11.9601907652022,
467,1.99205290198903,11.9594627249306,
468,1.99418458039669,11.9587370193697,
469,1.99631398258413,11.9580136360678,
470,1.99844111582752,11.9572925626657,
471,2.00056598736431,11.9565737868964,
472,2.00268860439359,11.9558572965836,
473,2.00480897407631,11.9551430796416,
474,2.00692710353563,11.9544311240734,
475,2.00904299985713,11.953721417971,
476,2.01115667008911,11.9530139495137,
477,2.0132681212429,11.9523087069675,
478,2.01537736029309,11.9516056786847,
479,2.01748439417779,11.9509048531025,
480,2.01958922979895,11.9502062187425,
481,2.02169187402258,11.9495097642099,
482,2.02379233367901,11.9488154781926,
483,2.02589061556317,11.9481233494606,
484,2.02798672643485,11.9474333668652,
485,2.03008067301891,11.9467455193381,
486,2.03217246200561,11.9460597958907,
487,2.03426210005076,11.9453761856136,
488,2.03634959377606,11.9446946776756,
489,2.03843494976929,11.9440152613229,
490,2.04051817458456,11.9433379258788,
491,2.04259927474258,11.9426626607426,
492,2.04467825673085,11.9419894553891,
493,2.04675512700394,11.9413182993679,
494,2.0488298919837,11.9406491823025,
495,2.05090255805948,11.93998209389,
496,2.05297313158841,11.9393170239002,
497,2.05504161889557,11.938653962175,
498,2.05710802627425,11.9379928986275,
499,2.05917235998615,11.9373338232419,
500,2.06123462626163,11.9366767260725,
