Freq (kHz),Reff (mOhm),Leff (nH)
10,0.4676689999999999,15.05548465869817
110,0.5897209364950449,13.757764647277412
210,0.6771980049840243,13.720161587554301
310,0.7760940540835186,13.738421614760203
410,0.88510638825679,13.690530768853545
510,0.9981119682855247,13.604276008635988
610,1.1089870915463775,13.507464909423252
710,1.211608055416003,13.427905046531048
810,1.299851157271056,13.393403995275104
910,1.3675926944881922,13.431769330971127
