Freq (kHz),Reff (mOhm),Leff (nH)
10,0.010822599999999998,0.08125353225164841
110,0.011708521869212007,0.07648474120475816
210,0.012381325405800444,0.07602785506246867
310,0.013055992806918382,0.07587967720847863
410,0.013755138094486266,0.0756347812799462
510,0.014465452344289129,0.07534312073292165
610,0.015173621688177551,0.07505471169559703
710,0.015866332258002103,0.07481957029616443
810,0.016530270185613368,0.07468771266281594
910,0.017152121602861923,0.07470915492374364
