"Freq [kHz]","ACR(SignalNet1:Source1,SignalNet1:Source1) [uOhm]","ACL(SignalNet1:Source1,SignalNet1:Source1) [nH]","C(SignalNet1,SignalNet1) [pF]"
10,31.4793900149044,4.44355286621541,
11,33.0158627826309,4.42023715560366,
12,34.4839440153321,4.39990032585513,
13,35.8920268921052,4.38195769799688,
14,37.2469165702968,4.36597359122602,
15,38.5542214752898,4.35161580856658,
16,39.8186287199439,4.33862603782144,
17,41.0441030198954,4.32679998301111,
18,42.2340335781326,4.3159736586136,
19,43.3913446651504,4.30601370783238,
20,44.51858029431,4.29681041924008,
21,45.6179700446214,4.28827259578689,
22,46.6914809206457,4.28032372215833,
23,47.740858707548,4.27289905926157,
24,48.7676613105971,4.26594341193531,
25,49.7732858999299,4.25940939297244,
26,50.758991211875,4.25325605810444,
27,51.7259160229981,4.24744782176223,
28,52.6750945702929,4.24195358781555,
29,53.6074695127493,4.23674604666617,
30,54.5239028970908,4.23180110233426,
31,55.4251854909159,4.22709740204949,
32,56.3120447708435,4.22261594735431,
33,57.185151795239,4.21833977053622,
34,58.0451271461746,4.21425366380324,
35,58.8925460902025,4.21034395133424,
36,59.7279430799158,4.20659829640644,
37,60.5518156963828,4.20300553739451,
38,61.3646281150612,4.19955554766875,
39,62.1668141637546,4.19623911538251,
40,62.9587800298088,4.19304783989592,
41,63.7409066645031,4.18997404218168,
42,64.5135519250331,4.1870106870356,
43,65.2770524882595,4.1841513152968,
44,66.0317255652617,4.18138998459005,
45,66.777870441465,4.1787212173522,
46,67.5157698635521,4.17613995510772,
47,68.2456912913861,4.17364151812426,
48,68.9678880306641,4.17122156971578,
49,69.6826002599018,4.16887608457358,
50,70.3900559635544,4.16660132059874,
51,71.09047178155,4.16439379378759,
52,71.7840537842104,4.16225025578666,
53,72.4709981804132,4.16016767378807,
54,73.1514919658957,4.15814321248235,
55,73.825713517768,4.15617421782442,
56,74.4938331405936,4.15425820240123,
57,75.1560135687733,4.1523928322177,
58,75.8124104294322,4.15057591474119,
59,76.463172669539,4.14880538806536,
60,77.1084429505795,4.14707931107151,
61,77.7483580137473,4.1453958544808,
62,78.3830490182978,4.14375329270348,
63,79.0126418554393,4.14214999640251,
64,79.6372574398878,4.14058442569894,
65,80.2570119809977,4.1390551239543,
66,80.8720172351912,4.13756071207331,
67,81.4823807412382,4.1360998832759,
68,82.0882060397908,4.13467139829377,
69,82.6895928784402,4.13327408095122,
70,83.2866374034469,4.13190681409445,
71,83.8794323391872,4.13056853583734,
72,84.4680671562652,4.12925823609502,
73,85.0526282291522,4.12797495337955,
74,85.6331989841406,4.12671777183452,
75,86.2098600383301,4.12548581848792,
76,86.7826893303009,4.12427826070441,
77,87.3517622430742,4.12309430382025,
78,87.9171517199097,4.12193318894546,
79,88.4789283734419,4.12079419091957,
80,89.03716058862,4.11967661640826,
81,89.5919146198738,4.11857980212977,
82,90.1432546828979,4.11750311320052,
83,90.6912430414141,4.11644594159077,
84,91.2359400892427,4.11540770468167,
85,91.7774044279905,4.11438784391595,
86,92.315692940637,4.11338582353523,
87,92.8508608612813,4.11240112939725,
88,93.3829618412913,4.11143326786739,
89,93.9120480120795,4.11048176477875,
90,94.4381700447132,4.10954616445609,
91,94.9613772065529,4.10862602879882,
92,95.4817174150961,4.10772093641901,
93,95.9992372891957,4.1068304818305,
94,96.5139821978057,4.10595427468563,
