Freq (kHz),Reff (mOhm),Leff (nH)
10,0.14240699999999998,4.5086844673559945
110,0.17755702791351746,4.178977974661359
210,0.20412184826106244,4.1668839622712825
310,0.2343335288297877,4.169116143630339
410,0.26737433860392346,4.155757541321984
510,0.30147155346950383,4.133442711117308
610,0.33485231788060127,4.10881123923183
710,0.36574377629128824,4.088502711881066
810,0.39237307315563735,4.079156715280538
910,0.4129673529277209,4.08741283564576
