Freq (kHz),Reff (mOhm),Leff (nH)
10,0.019246099999999995,0.12216749347228194
110,0.02103511439557594,0.11276900940837664
210,0.02229607121692907,0.11185076702808974
310,0.023534675002757605,0.1114833282753561
410,0.02478749682004888,0.1110510579492306
510,0.026040827658575728,0.11060218140154152
610,0.02728095158826077,0.11018501534864612
710,0.02849415267902663,0.10984787650690177
810,0.02966671500079594,0.10963908159266586
910,0.03078492262349132,0.1096069473222957
