Freq (kHz),Reff (mOhm),Leff (nH)
10,0.21382300000000007,12.435300915081989
110,0.28433722855277693,11.900939947531173
210,0.3368338627109606,11.866922008756525
310,0.39469542456857865,11.845170727734653
410,0.4532919337173193,11.827845497169008
510,0.5090888604564094,11.813133733106318
610,0.5611308357650808,11.800576486358247
710,0.6089106101661099,11.789935348804468
810,0.6519209341822729,11.780971912324638
910,0.689654558336346,11.773447768798425
