Freq (kHz),Reff (mOhm),Leff (nH)
10,0.17881799999999998,2.858725172322315
110,0.22178260072647826,2.485814708512514
210,0.24772856793284243,2.4705372520834743
310,0.27593999280434056,2.4695857435605846
410,0.30633048642161503,2.457742886182939
510,0.33757012978602907,2.4397809638479497
610,0.3683288327567691,2.42047638780162
710,0.3972765051930213,2.404605569289951
810,0.4230830569539723,2.396944919558946
910,0.4444183978988083,2.4022708498546055
