Freq (kHz),Reff (mOhm),Leff (nH)
10,0.06260909999999999,2.5840396560400127
110,0.07970905895618395,2.473754015916568
210,0.09322300657911323,2.4660490568417828
310,0.10781628394263032,2.463970090102295
410,0.12312167577234026,2.458301019048515
510,0.13850242107839247,2.4507032353828277
610,0.1533217217744147,2.442839627833763
710,0.1669427797740346,2.436373085129846
810,0.17872879699087998,2.432966495999607
910,0.18804297533857856,2.434282749171572
