Freq (kHz),Reff (mOhm),Leff (nH)
10,0.04965990000000001,3.7050952441907055
110,0.0685974003956747,3.619596956448462
210,0.0827804088699299,3.609677365208789
310,0.09760549961161476,3.6036480087027325
410,0.11218292044862534,3.599028834300455
510,0.12584479891732966,3.595223850327312
610,0.13843748133844197,3.5920620478261434
710,0.14989653567907307,3.589440714638413
810,0.16015752990633364,3.587257138605583
910,0.16915603198733442,3.585408607569116
