Freq (kHz),Reff (mOhm),Leff (nH)
10,2.3194900000000005,20.31915242959919
110,2.651949768309719,18.255365671204736
210,2.9706425426680307,18.053831029324144
310,3.2761988291733743,17.918468420842558
410,3.560747701705698,17.8231184753465
510,3.8283314267558866,17.749190719719877
610,4.080664049667332,17.690713612037133
710,4.319005342247168,17.643920955630687
810,4.544615076302524,17.60504655383294
910,4.758753023640532,17.57032420997631
