Freq (kHz),Reff (mOhm),Leff (nH)
10,0.003454470000000001,0.03705747779457383
110,0.003648227336776454,0.036305269077107946
210,0.003833863545351525,0.03619779457963451
310,0.004043436533589097,0.03612811767606092
410,0.004265461812226008,0.03607181265775212
510,0.004489314592285372,0.03602323077932449
610,0.004711180231675502,0.03598088880435271
710,0.004928436848364498,0.03594396820442062
810,0.005138462560320456,0.03591165045111195
910,0.005338635485511474,0.03588311701601051
