"Freq [kHz]","ACR(SignalNet1:Source1,SignalNet1:Source1) [uOhm]","ACL(SignalNet1:Source1,SignalNet1:Source1) [nH]","C(SignalNet1,SignalNet1) [pF]"
10,49.7193475133863,9.87552392545414,
11,52.1460915972862,9.8386985003783,
12,54.4648163550402,9.80657799533963,
13,56.688778186727,9.77823895352957,
14,58.8287253305698,9.75299324963076,
15,60.8935158759561,9.73031620330843,
16,62.8905527678919,9.7097998297227,
17,64.8260979788749,9.69112145861866,
18,66.7055045021202,9.67402208710106,
19,68.5333910046633,9.65829108806095,
20,70.313775565772,9.64375518048556,
21,72.0501796391198,9.63027032543988,
22,73.7457099616318,9.61771567269435,
23,75.4031238707045,9.6059889716827,
24,77.0248819614577,9.59500304576638,
25,78.6131909598649,9.5846830503878,
26,80.1700389460294,9.57496431713015,
27,81.6972245325602,9.56579064124249,
28,83.1963812196135,9.55711290870748,
29,84.6689978667218,9.54888798605256,
30,86.1164360123584,9.54107781547568,
31,87.5399446149374,9.53364867186945,
32,88.9406726694936,9.52657054858785,
33,90.3196800626402,9.51981664639512,
34,91.677946957452,9.51336294571866,
35,93.0163819445213,9.50718784661948,
36,94.3358291518379,9.50127186416454,
37,95.637074471569,9.49559736939951,
38,96.9208510342131,9.49014836806844,
39,98.1878440384135,9.48491031074693,
40,99.4386950267726,9.47986992925118,
41,100.67400568341,9.47501509513056,
42,101.894341217061,9.47033469680506,
43,103.100233383706,9.46581853251205,
44,104.292183194572,9.46145721671326,
45,105.470663348658,9.45724209800644,
46,106.636120423249,9.45316518690697,
47,107.788976851241,9.44921909212679,
48,108.92963271008,9.44539696419393,
49,110.058467343811,9.44169244543364,
50,111.175840836867,9.43809962547992,
51,112.282095355849,9.43461300160898,
52,113.377556373454,9.4312274432889,
53,114.462533786962,9.42793816042592,
54,115.537322942187,9.42474067486032,
55,116.602205572463,9.42163079472594,
56,117.65745066114,9.41860459133949,
57,118.703315235061,9.41565837832989,
58,119.740045095657,9.41278869275546,
59,120.76787549355,9.40999227798898,
60,121.787031751912,9.40726606817833,
61,122.797729843255,9.40460717411407,
62,123.800176923834,9.40201287035595,
63,124.79457182942,9.39948058348772,
64,125.781105535784,9.39700788138546,
65,126.759961586929,9.39459246339743,
66,127.731316493785,9.39223215134551,
67,128.695340105814,9.38992488126811,
68,129.65219595775,9.38766869583344,
69,130.60204159347,9.38546173735972,
70,131.545028868818,9.38330224138591,
71,132.481304235027,9.3811885307421,
72,133.41100900424,9.37911901007464,
73,134.33427959849,9.37709216078505,
74,135.251247783379,9.37510653634648,
75,136.1620408876,9.37316075796478,
76,137.066782009327,9.37125351055458,
77,137.965590210414,9.36938353900378,
78,138.858580699299,9.3675496447023,
79,139.745865003367,9.36575068231326,
80,140.627551131544,9.36398555676689,
81,141.503743727757,9.3622532204591,
82,142.374544215904,9.36055267063867,
83,143.240050936887,9.35888294696798,
84,144.10035927824,9.35724312924405,
85,144.955561796826,9.35563233526737,
86,145.805748335068,9.35404971884751,
87,146.651006131103,9.35249446793517,
88,147.491419923264,9.35096580287128,
89,148.327072049226,9.34946297474464,
90,149.158042540159,9.34798526385019,
91,149.984409210183,9.34653197824073,
92,150.806247741409,9.34510245236546,
93,151.623631764837,9.34369604578928,
94,152.436632937344,9.34231214198719,
95,153.245321015,9.34095014720866,
96,154.049763922915,9.3396094894073,
97,154.850027821831,9.33828961723133,
98,155.646177171614,9.33698999907086,
99,156.438274791859,9.33571012215825,
100,157.22638191973,9.33444949171801,
101,158.010558265213,9.33320763016325,
102,158.790862063911,9.33198407633542,
103,159.567350127511,9.33077838478481,
104,160.340077892059,9.32959012508919,
105,161.109099464143,9.32841888120824,
106,161.87446766511,9.32726425087153,
107,162.636234073402,9.32612584499806,
108,163.39444906512,9.32500328714536,
109,164.149161852901,9.32389621298657,
110,164.900420523192,9.32280426981366,
111,165.648272072006,9.32172711606525,
112,166.392762439227,9.32066442087785,
113,167.133936541543,9.31961586365878,
114,167.871838304072,9.31858113367994,
115,168.606510690732,9.31755992969089,
116,169.337995733444,9.31655195955039,
117,170.066334560181,9.31555693987534,
118,170.791567421964,9.314574595706,
119,171.51373371881,9.31360466018684,
120,172.232872024717,9.31264687426195,
121,172.949020111703,9.31170098638439,
122,173.662214972958,9.31076675223866,
123,174.372492845143,9.30984393447554,
124,175.079889229875,9.30893230245883,
125,175.78443891443,9.30803163202315,
126,176.486175991709,9.3071417052424,
127,177.185133879489,9.30626231020822,
128,177.881345338987,9.30539324081803,
129,178.574842492787,9.30453429657212,
130,179.265656842127,9.3036852823793,
131,179.953819283601,9.30284600837074,
132,180.63936012528,9.30201628972167,
133,181.32230910229,9.30119594648029,
134,182.00269539186,9.30038480340392,
135,182.680547627868,9.29958268980162,
136,183.355893914904,9.29878943938344,
137,184.028761841863,9.29800489011547,
138,184.6991784951,9.29722888408088,
139,185.36717047115,9.29646126734636,
140,186.032763889043,9.29570188983385,
141,186.695984402215,9.2949506051973,
142,187.356857210051,9.29420727070415,
143,188.015407069057,9.29347174712147,
144,188.671658303676,9.29274389860638,
145,189.325634816775,9.29202359260064,
146,189.977360099803,9.29131069972927,
147,190.626857242641,9.29060509370291,
148,191.274148943138,9.28990665122387,
149,191.919257516377,9.28921525189559,
150,192.562204903644,9.28853077813548,
