Freq (kHz),Reff (mOhm),Leff (nH)
10,0.20381899999999997,5.193416779020255
110,0.2572546392487887,4.714356219139034
210,0.29510416708622444,4.694257508692198
310,0.3357948065402996,4.697467788341046
410,0.3795166839117913,4.678540022654609
510,0.42421860002090217,4.6469462872491505
610,0.467849047222983,4.612166216043203
710,0.5083565178733844,4.583679442955296
810,0.5436895043274576,4.570965601903962
910,0.5717964989405528,4.583504326807731
