Freq (kHz),Reff (mOhm),Leff (nH)
10,0.037744900000000005,0.7618858534269193
110,0.04527226892105252,0.7062401217076978
210,0.05071005679737371,0.703234563087028
310,0.056776969446764025,0.7027192328453089
410,0.06334664253217198,0.700365381167658
510,0.0701157022209789,0.696990174647897
610,0.07678075031944215,0.6934114880921791
710,0.08303838863381903,0.6904471963066572
810,0.08858521897036697,0.6889151740974846
910,0.09311784313534333,0.6896332962708142
