Freq (kHz),Reff (mOhm),Leff (nH)
10,0.255674,6.979007916556848
110,0.3194046260006817,6.341034847541454
210,0.3653386929369989,6.319935240913068
310,0.4166826322113773,6.327005059592224
410,0.47294022424756255,6.302859227426995
510,0.5311029166014359,6.260687305705083
610,0.5881618110663415,6.21368884387744
710,0.6411080094356224,6.175063391395016
810,0.6869326135026227,6.158010497708764
910,0.7226267250606859,6.175729712269631
