Freq (kHz),Reff (mOhm),Leff (nH)
10,0.10543099999999998,4.136707534361617
110,0.13120102741766615,3.9311525537778746
210,0.15261206072406072,3.9206861094942624
310,0.17640946109525063,3.9200431955600625
410,0.20191143249104496,3.9101643251264098
510,0.2278862166484697,3.8950799021437272
610,0.253101979615403,3.8788235083337184
710,0.276326887439723,3.8654287254180892
810,0.29632910616930797,3.8589291351185446
910,0.3118768018520361,3.863358319156789
