Freq (kHz),Reff (mOhm),Leff (nH)
10,0.308144,8.820971734936588
110,0.386564684799563,8.028677150238439
210,0.4430060468022863,8.002833002099628
310,0.506006390340431,8.01219167110623
410,0.5749876819631724,7.982234769116493
510,0.6462569979957568,7.929559320799787
610,0.7161209860732825,7.870774890683063
710,0.7808862938308478,7.822491043293273
810,0.8368595689035518,7.801317343157371
910,0.8803474589264924,7.823863354802306
