"Freq [kHz]","ACR(SignalNet1:Source1,SignalNet1:Source1) [uOhm]","ACL(SignalNet1:Source1,SignalNet1:Source1) [nH]","C(SignalNet1,SignalNet1) [pF]"
10,26.492308312751,6.03276185306619,
11,27.7853673668649,6.01313990379192,
12,29.0208697265507,5.99602491002784,
13,30.2058788923483,5.9809248198121,
14,31.3461219233416,5.96747297451024,
15,32.4463187373665,5.95538980502311,
16,33.5104138974822,5.94445792192978,
17,34.5417440143713,5.93450539457742,
18,35.5431613609164,5.92539421663856,
19,36.5171269338365,5.9170121581949,
20,37.4657817144619,5.90926688871023,
21,38.3910020636281,5.90208165890957,
22,39.2944433657392,5.8953920753183,
23,40.1775748322005,5.88914365505075,
24,41.0417075591508,5.88328994716775,
25,41.8880173718528,5.87779107171928,
26,42.7175635929582,5.87261257097967,
27,43.5313045898261,5.86772449697766,
28,44.3301107517903,5.86310067994725,
29,45.1147753983081,5.85871813677804,
30,45.886024007464,5.85455658886468,
31,46.6445220705213,5.8505980662219,
32,47.3908818145552,5.84682658019825,
33,48.1256679863763,5.84322785116916,
34,48.8494028531436,5.83978908061745,
35,49.5625705455487,5.8364987592963,
36,50.2656208462233,5.83334650491229,
37,50.9589725075974,5.83032292410617,
38,51.6430161687314,5.82741949454647,
39,52.3181169288196,5.82462846376144,
40,52.984616625502,5.82194276197174,
41,53.6428358583437,5.81935592669005,
42,54.2930757914763,5.81686203725531,
43,54.9356197641638,5.81445565779087,
44,55.5707347337298,5.81213178733461,
45,56.1986725716929,5.80988581609925,
46,56.8196712309578,5.80771348699172,
47,57.4339557994043,5.80561086166021,
48,58.0417394531014,5.80357429045257,
49,58.6432243205939,5.80160038576443,
50,59.238602268194,5.79968599833406,
51,59.8280556149292,5.79782819610657,
52,60.4117577846966,5.7960242453447,
53,60.9898739022359,5.79427159370923,
54,61.5625613387262,5.79256785507094,
55,62.1299702121143,5.7909107958484,
56,62.6922438466832,5.78929832269377,
57,63.2495191958467,5.78772847137212,
58,63.8019272317033,5.78619939669998,
59,64.3495933044907,5.78470936342582,
60,64.8926374747331,5.7832567379502,
61,65.4311748205771,5.78183998079541,
62,65.9653157225424,5.78045763974601,
63,66.4951661276855,5.7791083435906,
64,67.0208277949644,5.77779079640354,
65,67.5423985234169,5.77650377231245,
66,68.059972364598,5.77524611070342,
67,68.5736398205873,5.77401671182133,
68,69.0834880287426,5.77281453272736,
69,69.5896009342718,5.77163858357994,
70,70.0920594515883,5.77048792420889,
71,70.5909416153289,5.76936166095605,
72,71.0863227218328,5.76825894375793,
73,71.5782754618072,5.76717896344908,
74,72.0668700448419,5.76612094926646,
75,72.5521743163768,5.76508416653752,
76,73.034253867673,5.7640679145361,
77,73.5131721392941,5.76307152449203,
78,73.9889905185581,5.76209435774151,
79,74.461768431384,5.76113580400665,
80,74.9315634289239,5.76019527979377,
81,75.398431269335,5.75927222690063,
82,75.8624259950235,5.75836611102427,
83,76.3236000056614,5.75747642046127,
84,76.7820041272562,5.75660266489344,
85,77.2376876775307,5.75574437425221,
86,77.6906985278518,5.75490109765602,
87,78.141083161928,5.75407240241495,
88,78.5888867314783,5.7532578730978,
89,79.0341531090637,5.75245711065696,
90,79.476924938253,5.75166973160693,
91,79.9172436812888,5.75089536725265,
92,80.3551496644009,5.75013366296402,
93,80.7906821209108,5.74938427749353,
94,81.2238792322544,5.74864688233382,
95,81.6547781670468,5.74792116111265,
96,82.0834151183015,5.74720680902253,
97,82.5098253389086,5.74650353228283,
98,82.9340431754716,5.74581104763213,
99,83.3561021005947,5.74512908184884,
100,83.7760347437055,5.74445737129829,
101,84.1938729204943,5.74379566150451,
102,84.6096476610447,5.74314370674514,
103,85.0233892367266,5.74250126966809,
104,85.4351271859163,5.74186812092849,
105,85.8448903386071,5.74124403884464,
106,86.2527068399669,5.74062880907199,
107,86.6586041728982,5.74002222429376,
108,87.0626091796521,5.73942408392748,
109,87.4647480825425,5.73883419384633,
110,87.8650465038084,5.7382523661144,
111,88.2635294846643,5.73767841873515,
112,88.6602215035807,5.73711217541228,
113,89.0551464938314,5.73655346532214,
114,89.4483278603438,5.73600212289729,
115,89.8397884958849,5.73545798762035,
116,90.2295507966161,5.73492090382767,
117,90.6176366770449,5.73439072052224,
118,91.0040675844036,5.73386729119533,
119,91.3888645124803,5.73335047365643,
120,91.7720480149281,5.73284012987099,
121,92.1536382180761,5.73233612580548,
122,92.5336548332651,5.73183833127954,
123,92.912117168729,5.73134661982475,
124,93.2890441410427,5.7308608685496,
125,93.6644542861549,5.73038095801047,
126,94.0383657700249,5.72990677208828,
127,94.41079639888,5.72943819787041,
128,94.7817636291104,5.72897512553778,
129,95.1512845768166,5.72851744825671,
