Freq (kHz),Reff (mOhm),Leff (nH)
10,0.3528359999999999,6.53908773835654
110,0.4429965938773355,5.667123544570154
210,0.49774978899199995,5.638259809045783
310,0.5588069986396323,5.6420671618660485
410,0.6256377381316127,5.61487987352096
510,0.6948919258506585,5.569941724760866
610,0.7632190921294,5.520507081090937
710,0.8272687673004668,5.4798303080163455
810,0.8836904816964897,5.461165771042268
910,0.9291337656500981,5.477767835673873
