Freq (kHz),Reff (mOhm),Leff (nH)
10,0.6150849999999998,13.121163226842196
110,0.7886344974382377,11.49736119443863
210,0.8934581407205759,11.43817656193464
310,1.0067575387692778,11.446563231463013
410,1.1289988685176668,11.394035569228503
510,1.2545088252624006,11.306674520620893
610,1.3776132593473116,11.210582303423188
710,1.4926380211162331,11.131861135418395
810,1.5939089609129988,11.09661323438953
910,1.6757519290814407,11.130940818119598
