Freq (kHz),Reff (mOhm),Leff (nH)
10,0.5256839999999999,10.85716824586568
110,0.6753684983900804,9.50405176284034
210,0.7653191907612795,9.451252000542896
310,0.861450588500612,9.456225672283603
410,0.9645109611306921,9.411939965309687
510,1.0699479698146999,9.33959855671984
610,1.173208546213837,9.260422772298858
710,1.2697396219893047,9.19563393783153
810,1.354988128802305,9.16645337910266
910,1.4244009983140389,9.194102421897036
