Freq (kHz),Reff (mOhm),Leff (nH)
10,0.007521080000000001,0.06255314474823688
110,0.008082167092994667,0.059337255205043356
210,0.008508785198597888,0.0590706784292892
310,0.008962251479476551,0.05898732738407291
410,0.009445997653138053,0.058827863116929016
510,0.009946224321190765,0.05862926443769826
610,0.010449129713792023,0.05842855093727507
710,0.010940912061099171,0.058262742206553864
810,0.011407769593269553,0.05816885783642907
910,0.01183590054046051,0.05818391741779509
