Freq (kHz),Reff (mOhm),Leff (nH)
10,0.31358700000000006,9.943984928887312
110,0.3942908425011404,9.143100931222891
210,0.4542781804729296,9.107101707352792
310,0.5237054332508293,9.08304148442464
410,0.5962827626860784,9.063270877774645
510,0.6668746474191942,9.045942851383689
610,0.7338870587249339,9.030712377990291
710,0.796343353215663,9.017485837952314
810,0.8532668875037459,9.00616961162762
910,0.9036810182015482,8.99667007937406
