Freq (kHz),Reff (mOhm),Leff (nH)
10,0.13109399999999996,5.684505271424606
110,0.1682244484649242,5.4024034373471554
210,0.1967394032830106,5.38698110889126
310,0.2276474582618964,5.385140968923328
410,0.260296275451608,5.372260466675315
510,0.2932459528325114,5.353228232152342
610,0.3250564799956127,5.332936956867818
710,0.354287846531918,5.31627933233515
810,0.3795000420324335,5.308148050067748
910,0.39925305608816514,5.31343580157902
