Freq (kHz),Reff (mOhm),Leff (nH)
10,0.10140500000000002,7.395564149111266
110,0.13171182676674148,7.22034269165532
210,0.1591969402742432,7.204552090868428
310,0.19011111615043222,7.193424770809987
410,0.2213893652589591,7.184259779319621
510,0.251007439030489,7.176411346557584
610,0.278439897709791,7.169689951702438
710,0.3034199752402527,7.163980838518739
810,0.3256809055652618,7.159169250771034
910,0.34495592262820596,7.1551404322238685
