"Freq [kHz]","ACR(SignalNet1:Source1,SignalNet1:Source1) [uOhm]","ACL(SignalNet1:Source1,SignalNet1:Source1) [nH]","C(SignalNet1,SignalNet1) [pF]"
10,21.0926759733117,3.78136360083319,
11,22.1221851923953,3.76574097508382,
12,23.1058688574601,3.75211434000585,
13,24.0493507943491,3.74009193311218,
14,24.9571907794361,3.72938182771684,
15,25.8331467222381,3.71976143617852,
16,26.6803592094296,3.71105767714237,
17,27.5014847874748,3.7031336626669,
18,28.2987943822209,3.69587951471834,
19,29.0742473928171,3.6892058779535,
20,29.8295484281986,3.68303924054171,
21,30.5661914114558,3.67731849615847,
22,31.2854943284147,3.67199237593439,
23,31.9886269374723,3.66701750162399,
24,32.6766331086342,3.66235688986601,
25,33.350449011787,3.65797878899677,
26,34.0109180596366,3.65385576442531,
27,34.6588032861902,3.64996397214202,
28,35.2947976790113,3.64628257627304,
29,35.9195328640818,3.64279327809955,
30,36.5335864533632,3.63947993217863,
31,37.1374882984415,3.63632823114709,
32,37.7317258429612,3.63332544514235,
33,38.3167487276765,3.63046020499678,
34,38.8929727718442,3.62772232077253,
35,39.4607834311855,3.62510262902442,
36,40.0205388141444,3.62259286356637,
37,40.5725723235038,3.62018554558299,
38,41.1171949787125,3.61787388975477,
39,41.6546974648595,3.61565172371,
40,42.1853519466235,3.61351341862378,
41,42.7094136793284,3.61145382918563,
42,43.2271224441728,3.60946824147695,
43,43.7387038305323,3.60755232755533,
44,44.2443703847906,3.60570210574909,
45,44.7443226422978,3.60391390583259,
46,45.2387500566667,3.60218433838865,
47,45.7278318386196,3.60051026777588,
48,46.2117377149203,3.59888878821011,
49,46.6906286165018,3.59731720254465,
50,47.1646573037016,3.59579300339675,
51,47.6339689354889,3.59431385631964,
52,48.0987015886981,3.59287758476327,
53,48.5589867325312,3.59148215660335,
54,49.0149496629514,3.59012567204879,
55,49.4667099010352,3.58880635276423,
56,49.9143815588722,3.58752253206561,
57,50.3580736761862,3.58627264606613,
58,50.7978905304906,3.58505522566555,
59,51.2339319232793,3.58386888928934,
60,51.6662934444763,3.58271233629644,
61,52.0950667171302,3.58158434098376,
62,52.520339624128,3.58048374712477,
63,52.9421965185169,3.57940946298682,
64,53.3607184188592,3.57836045677837,
65,53.7759831909031,3.57733575248296,
66,54.1880657167222,3.57633442604171,
67,54.5970380523643,3.57535560185034,
68,55.0029695749496,3.57439844954063,
69,55.4059271200685,3.57346218101941,
70,55.8059751102501,3.57254604774093,
71,56.2031756751997,3.57164933819141,
72,56.5975887644419,3.57077137556635,
73,56.9892722529459,3.56991151562349,
74,57.3782820402624,3.56906914469583,
75,57.7646721436503,3.56824367785096,
76,58.1484947856342,3.56743455718393,
77,58.5298004763935,3.56664125023255,
78,58.9086380913525,3.56586324850475,
79,59.2850549443067,3.56510006610881,
80,59.6590968563971,3.56435123847804,
81,60.0308082212166,3.56361632118237,
82,60.4002320663091,3.56289488881986,
83,60.7674101113048,3.56218653398191,
84,61.1323828229117,3.56149086628642,
85,61.49518946697,3.56080751147367,
86,61.8558681577589,3.56013611056027,
87,62.2144559047297,3.55947631904667,
