Freq (kHz),Reff (mOhm),Leff (nH)
10,0.821966,5.921630221137222
110,0.9390138906254152,5.2512252601181215
210,1.0481862947367109,5.182313291002394
310,1.1538099095873628,5.136203446653313
410,1.2528207507634008,5.1034136815473365
510,1.3463005555472534,5.077884598528939
610,1.4347053899374769,5.057627033069974
710,1.5183655680682158,5.041357955895143
810,1.597611404073615,5.027794337729145
910,1.6727732120878185,5.015653149296679
