Freq (kHz),Reff (mOhm),Leff (nH)
10,0.283733,11.684057752699617
110,0.36172190043967456,10.962343064981017
210,0.41968122169782607,10.934914003983758
310,0.4847764579339442,10.938949421832
410,0.555337962679022,10.90995353110834
510,0.6277145383095261,10.862042014993795
610,0.6982547144887944,10.809341375658356
710,0.7633070208801647,10.765978115272002
810,0.8192199871469759,10.746078736004726
910,0.8623421429525652,10.763769740026508
