Freq (kHz),Reff (mOhm),Leff (nH)
10,0.022628699999999998,0.5940919800239959
110,0.02695112267942394,0.5701996678662007
210,0.03055255491833921,0.5681348171837592
310,0.03449300035775021,0.5673571184037822
410,0.03866956848735968,0.5659568341076437
510,0.04291055174426871,0.5642393176762542
610,0.04704423309455676,0.562510227344799
710,0.050898895504303376,0.5610752213484639
810,0.05430282193958805,0.5602399579224349
910,0.057084295366490276,0.5603100953018973
