Freq (kHz),Reff (mOhm),Leff (nH)
10,0.248773,9.677225328770986
110,0.3147816206482989,9.052334078934454
210,0.3647257223845939,9.029541247526641
310,0.4211919962906948,9.033670295367713
410,0.4826332997497432,9.008478765477996
510,0.5457918715120296,8.966461709275258
610,0.6074097149020979,8.920123638251468
710,0.664228833244493,8.881969063898591
810,0.7129912298637592,8.8645024977086
910,0.7504389080844407,8.880228451173455
