Freq (kHz),Reff (mOhm),Leff (nH)
10,0.175167,6.191732075058479
110,0.22027123403468613,5.787936418219971
210,0.25438273444978576,5.771489675358328
310,0.2925067208408259,5.7730214659404115
410,0.33374729465934355,5.756318880282777
510,0.3760210742118402,5.729207209749309
610,0.4172445143761604,5.699517806509114
710,0.45533407003014864,5.675082022731292
810,0.48820619605164983,5.663731210584952
910,0.5137773473185083,5.673296722239193
