Freq (kHz),Reff (mOhm),Leff (nH)
10,0.15232099999999996,3.604429742685082
110,0.1915072396487487,3.2687858350335173
210,0.21890707789165928,3.2535690699278144
310,0.24809166497098728,3.254911914824628
410,0.2793118795315521,3.241578104690893
510,0.31116461205487084,3.219890126716267
610,0.34224652539054456,3.1961756371544463
710,0.3711542823881741,3.1767622922591254
810,0.3964845458973606,3.167977748284004
910,0.416833978767705,3.1761496614827767
