"Freq [kHz]","ACR(SignalNet1:Source1,SignalNet1:Source1) [mOhm]","ACL(SignalNet1:Source1,SignalNet1:Source1) [nH]","C(SignalNet1,SignalNet1) [pF]"
78,1.64743424745458,27.2429894215816,
79,1.65796109096968,27.2216463239159,
80,1.6684215170791,27.2007046704616,
81,1.67881676729049,27.180152032323,
82,1.68914804490869,27.1599765127435,
83,1.69941651666153,27.1401667181668,
84,1.70962331423772,27.1207117311981,
85,1.7197695357426,27.1016010853207,
86,1.72985624707704,27.0828247412336,
87,1.7398844832444,27.06437306469,
88,1.74985524959003,27.0462368057246,
89,1.75976952297764,27.0284070791683,
90,1.76962825290627,27.0108753463571,
91,1.77943236257163,26.9936333979495,
92,1.78918274987504,26.9766733377741,
93,1.79888028838319,26.9599875676346,
94,1.80852582824154,26.9435687730072,
95,1.81812019704416,26.9274099095671,
96,1.82766420066243,26.9115041904898,
97,1.83715862403501,26.8958450744741,
98,1.84660423192122,26.8804262544387,
99,1.85600176961998,26.8652416468491,
100,1.8653519636561,26.8502853816318,
101,1.87465552243574,26.8355517926408,
102,1.88391313687282,26.8210354086376,
103,1.89312548098776,26.8067309447553,
104,1.90229321248022,26.7926332944151,
105,1.91141697327701,26.7787375216665,
106,1.9204973900567,26.7650388539266,
107,1.92953507475189,26.7515326750932,
108,1.93853062503044,26.7382145190097,
109,1.94748462475679,26.7250800632601,
110,1.95639764443409,26.7121251232753,
111,1.96527024162846,26.6993456467319,
112,1.97410296137602,26.686737708227,
113,1.98289633657353,26.6742975042122,
114,1.99165088835365,26.6620213481732,
115,2.0003671264453,26.6499056660401,
116,2.00904554952002,26.6379469918156,
117,2.01768664552485,26.6261419634096,
118,2.02629089200255,26.6144873186681,
119,2.03485875639948,26.6029798915862,
120,2.04339069636201,26.5916166086948,
121,2.05188716002171,26.5803944856118,
122,2.06034858627008,26.5693106237498,
123,2.06877540502305,26.5583622071704,
124,2.07716803747589,26.547546499579,
125,2.08552689634888,26.5368608414516,
126,2.09385238612414,26.5263026472877,
127,2.10214490327401,26.5158694029822,
128,2.11040483648139,26.5055586633103,
129,2.11863256685231,26.4953680495201,
130,2.12682846812111,26.4852952470271,
131,2.13499290684853,26.4753380032059,
132,2.14312624261304,26.4654941252737,
133,2.15122882819561,26.4557614782619,
134,2.15930100975825,26.4461379830707,
135,2.16734312701661,26.4366216146036,
136,2.17535551340679,26.4272103999768,
137,2.18333849624662,26.4179024168018,
138,2.19129239689176,26.4086957915347,
139,2.19921753088656,26.3995886978931,
140,2.20711420811021,26.3905793553335,
141,2.21498273291805,26.3816660275895,
142,2.2228234042785,26.3728470212655,
143,2.23063651590559,26.3641206844859,
144,2.23842235638732,26.3554854055951,
145,2.24618120931009,26.3469396119068,
146,2.25391335337916,26.3384817685013,
147,2.26161906253552,26.3301103770671,
148,2.26929860606911,26.321823974786,
149,2.27695224872863,26.3136211332595,
150,2.28458025082804,26.3055004574741,
151,2.29218286834988,26.2974605848051,
152,2.29976035304547,26.2895001840558,
153,2.30731295253223,26.2816179545321,
154,2.31484091038804,26.2738126251491,
155,2.32234446624296,26.2660829535706,
156,2.32982385586817,26.2584277253783,
157,2.33727931126248,26.2508457532703,
158,2.34471106073622,26.2433358762874,
159,2.35211932899288,26.2358969590668,
160,2.35950433720836,26.2285278911207,
161,2.36686630310802,26.2212275861399,
162,2.37420544104157,26.2139949813215,
163,2.38152196205589,26.2068290367188,
164,2.38881607396587,26.1997287346129,
165,2.39608798142323,26.1926930789059,
166,2.40333788598358,26.1857210945338,
167,2.41056598617154,26.1788118268988,
168,2.41777247754422,26.1719643413204,
169,2.42495755275293,26.165177722504,
170,2.43212140160327,26.1584510740276,
171,2.43926421111363,26.1517835178435,
172,2.44638616557218,26.1451741937977,
173,2.45348744659232,26.1386222591633,
174,2.46056823316674,26.1321268881894,
175,2.46762870172002,26.1256872716639,
176,2.47466902615998,26.1193026164896,
177,2.48168937792761,26.1129721452749,
178,2.48868992604581,26.106695095935,
179,2.49567083716684,26.1004707213075,
180,2.50263227561866,26.0942982887782,
181,2.50957440344999,26.0881770799195,
182,2.5164973804744,26.0821063901384,
183,2.52340136431319,26.0760855283364,
184,2.53028651043727,26.070113816579,
185,2.53715297220802,26.0641905897747,
186,2.54400090091713,26.0583151953641,
187,2.5508304458255,26.052486993018,
188,2.55764175420121,26.0467053543441,
189,2.56443497135658,26.0409696626025,
190,2.57121024068429,26.0352793124293,
191,2.57796770369276,26.0296337095683,
192,2.58470750004059,26.0240322706101,
193,2.59142976757026,26.0184744227393,
194,2.598134642341,26.012959603488,
195,2.60482225866096,26.007487260497,
196,2.61149274911854,26.0020568512832,
197,2.61814624461314,25.9966678430138,
198,2.62478287438505,25.9913197122868,
199,2.63140276604479,25.9860119449175,
200,2.63800604560174,25.9807440357305,
201,2.6445928374921,25.9755154883581,
202,2.65116326460625,25.9703258150437,
203,2.65771744831553,25.9651745364508,
204,2.66425550849838,25.9600611814768,
205,2.67077756356592,25.9549852870721,
206,2.67728373048698,25.9499463980644,
207,2.68377412481256,25.9449440669865,
208,2.6902488606998,25.93997785391,
209,2.69670805093539,25.9350473262826,
210,2.70315180695848,25.9301520587697,
211,2.70958023888315,25.9252916331004,
212,2.71599345552032,25.9204656379175,
213,2.72239156439928,25.9156736686312,
214,2.7287746717887,25.9109153272765,
215,2.73514288271723,25.9061902223745,
216,2.74149630099365,25.901497968797,
217,2.74783502922665,25.8968381876348,
218,2.75415916884413,25.8922105060693,
219,2.76046882011214,25.8876145572466,
220,2.76676408215346,25.8830499801561,
221,2.77304505296572,25.8785164195111,
222,2.77931182943922,25.8740135256323,
223,2.78556450737439,25.8695409543351,
224,2.79180318149885,25.8650983668187,
225,2.79802794548415,25.8606854295584,
226,2.80423889196221,25.8563018142005,
227,2.81043611254136,25.8519471974596,
228,2.81661969782215,25.8476212610184,
229,2.82278973741278,25.8433236914303,
230,2.82894631994424,25.8390541800234,
231,2.83508953308519,25.834812422808,
232,2.84121946355651,25.8305981203852,
233,2.84733619714559,25.8264109778586,
234,2.85343981872032,25.8222507047472,
235,2.85953041224286,25.818117014901,
236,2.86560806078308,25.8140096264182,
237,2.87167284653182,25.8099282615646,
238,2.8777248508138,25.8058726466946,
239,2.88376415410041,25.8018425121742,
240,2.88979083602215,25.7978375923055,
241,2.8958049753809,25.7938576252536,
242,2.90180665016192,25.7899023529742,
243,2.90779593754567,25.7859715211436,
244,2.91377291391938,25.7820648790899,
245,2.91973765488843,25.7781821797258,
246,2.92569023528749,25.7743231794833,
247,2.93163072919147,25.7704876382492,
248,2.93755920992631,25.7666753193021,
249,2.94347575007949,25.7628859892519,
250,2.94938042151045,25.7591194179788,
251,2.95527329536074,25.7553753785753,
252,2.96115444206402,25.7516536472885,
253,2.9670239313559,25.7479540034638,
254,2.97288183228358,25.7442762294903,
255,2.97872821321533,25.7406201107467,
256,2.98456314184976,25.7369854355492,
257,2.99038668522505,25.7333719950992,
258,2.99619890972786,25.7297795834337,
259,3.00199988110219,25.7262079973755,
260,3.00778966445806,25.7226570364853,
261,3.01356832428002,25.7191265030142,
262,3.01933592443555,25.7156162018574,
263,3.02509252818327,25.7121259405092,
264,3.03083819818105,25.7086555290184,
265,3.036572996494,25.705204779945,
266,3.04229698460221,25.7017735083175,
267,3.04801022340852,25.6983615315916,
268,3.05371277324604,25.6949686696091,
269,3.05940469388559,25.691594744558,
270,3.06508604454301,25.6882395809337,
271,3.07075688388636,25.6849030054999,
272,3.07641727004297,25.6815848472519,
273,3.08206726060639,25.6782849373792,
274,3.08770691264325,25.6750031092296,
275,3.09333628269997,25.671739198274,
276,3.09895542680937,25.6684930420714,
277,3.10456440049718,25.6652644802354,
278,3.11016325878845,25.6620533544005,
279,3.11575205621383,25.6588595081898,
280,3.12133084681581,25.6556827871827,
281,3.12689968415474,25.6525230388837,
282,3.13245862131492,25.6493801126919,
283,3.13800771091044,25.6462538598704,
284,3.14354700509099,25.6431441335169,
285,3.14907655554762,25.6400507885349,
286,3.15459641351835,25.6369736816052,
287,3.16010662979368,25.6339126711575,
288,3.16560725472209,25.630867617344,
289,3.17109833821537,25.6278383820117,
290,3.17657992975392,25.6248248286764,
291,3.18205207839196,25.6218268224971,
292,3.18751483276263,25.6188442302501,
293,3.19296824108304,25.6158769203049,
294,3.19841235115926,25.6129247625991,
295,3.20384721039116,25.6099876286146,
296,3.20927286577729,25.6070653913545,
297,3.21468936391956,25.6041579253196,
298,3.22009675102794,25.6012651064861,
299,3.22549507292506,25.5983868122829,
300,3.23088437505074,25.5955229215704,
301,3.23626470246644,25.5926733146186,
302,3.24163609985966,25.5898378730862,
303,3.24699861154828,25.5870164800003,
304,3.25235228148484,25.5842090197355,
305,3.25769715326069,25.5814153779945,
306,3.26303327011018,25.5786354417884,
307,3.26836067491474,25.5758690994174,
308,3.27367941020685,25.5731162404523,
309,3.27898951817407,25.5703767557154,
310,3.2842910406629,25.5676505372628,
311,3.28958401918263,25.5649374783665,
312,3.29486849490915,25.5622374734965,
313,3.30014450868868,25.559550418304,
314,3.30541210104144,25.5568762096041,
315,3.31067131216531,25.5542147453595,
316,3.31592218193937,25.5515659246637,
317,3.32116474992745,25.5489296477253,
318,3.32639905538164,25.5463058158523,
319,3.33162513724563,25.543694331436,
320,3.33684303415821,25.5410950979365,
321,3.34205278445648,25.5385080198671,
322,3.34725442617923,25.5359330027799,
323,3.35244799707014,25.5333699532512,
324,3.35763353458098,25.5308187788672,
325,3.36281107587476,25.5282793882103,
326,3.36798065782883,25.525751690845,
327,3.37314231703796,25.5232355973045,
328,3.37829608981738,25.5207310190774,
329,3.3834420122057,25.5182378685948,
330,3.38858011996791,25.5157560592169,
331,3.39371044859824,25.5132855052212,
332,3.39883303332306,25.5108261217891,
333,3.40394790910366,25.5083778249945,
334,3.40905511063907,25.5059405317913,
335,3.41415467236877,25.5035141600018,
336,3.41924662847544,25.5010986283048,
337,3.4243310128876,25.4986938562243,
338,3.42940785928227,25.4962997641184,
339,3.43447720108754,25.4939162731681,
340,3.4395390714852,25.4915433053661,
341,3.4445935034132,25.4891807835066,
342,3.4496405295682,25.4868286311744,
343,3.45468018240803,25.4844867727346,
344,3.45971249415409,25.4821551333225,
345,3.46473749679381,25.4798336388334,
346,3.469755222083,25.4775222159127,
347,3.47476570154815,25.4752207919462,
348,3.4797689664888,25.4729292950507,
349,3.48476504797981,25.4706476540643,
350,3.48975397687356,25.4683757985372,
351,3.49473578380226,25.4661136587227,
352,3.49971049918006,25.463861165568,
353,3.50467815320527,25.4616182507055,
354,3.50963877586248,25.4593848464439,
355,3.51459239692466,25.45716088576,
356,3.51953904595528,25.4549463022898,
357,3.52447875231033,25.4527410303205,
358,3.52941154514037,25.4505450047821,
359,3.53433745339254,25.4483581612394,
360,3.53925650581254,25.4461804358842,
361,3.54416873094659,25.4440117655274,
362,3.54907415714334,25.4418520875912,
363,3.55397281255582,25.4397013401014,
364,3.55886472514326,25.4375594616805,
365,3.56374992267305,25.4354263915396,
366,3.56862843272249,25.4333020694717,
367,3.57350028268063,25.4311864358444,
368,3.57836549975008,25.4290794315927,
369,3.5832241109488,25.4269809982124,
370,3.58807614311179,25.4248910777529,
371,3.59292162289287,25.4228096128108,
372,3.59776057676637,25.420736546523,
373,3.60259303102882,25.4186718225606,
374,3.60741901180063,25.416615385122,
375,3.61223854502769,25.4145671789267,
376,3.61705165648307,25.4125271492093,
377,3.62185837176857,25.4104952417131,
378,3.62665871631633,25.408471402684,
379,3.63145271539041,25.4064555788649,
380,3.63624039408832,25.4044477174893,
381,3.64102177734255,25.4024477662757,
382,3.64579688992213,25.4004556734223,
383,3.65056575643407,25.3984713876007,
384,3.65532840132486,25.3964948579506,
385,3.66008484888197,25.3945260340746,
386,3.66483512323522,25.3925648660324,
387,3.66957924835827,25.3906113043356,
388,3.67431724807002,25.3886652999427,
389,3.67904914603597,25.3867268042537,
390,3.68377496576964,25.3847957691048,
391,3.68849473063393,25.3828721467638,
392,3.69320846384244,25.3809558899251,
393,3.69791618846082,25.3790469517042,
394,3.70261792740809,25.3771452856339,
395,3.70731370345792,25.3752508456586,
396,3.71200353923997,25.3733635861302,
397,3.71668745724109,25.3714834618033,
398,3.72136547980662,25.3696104278304,
399,3.72603762914165,25.367744439758,
400,3.7307039273122,25.3658854535216,
401,3.73536439624648,25.3640334254416,
402,3.74001905773607,25.3621883122189,
403,3.74466793343711,25.3603500709306,
404,3.74931104487149,25.3585186590261,
405,3.75394841342798,25.3566940343226,
406,3.75858006036344,25.3548761550013,
407,3.76320600680388,25.3530649796029,
408,3.76782627374564,25.3512604670245,
409,3.77244088205648,25.3494625765147,
410,3.7770498524767,25.3476712676704,
411,3.78165320562018,25.3458865004327,
412,3.78625096197552,25.3441082350834,
413,3.79084314190705,25.3423364322408,
414,3.79542976565591,25.3405710528565,
415,3.80001085334108,25.3388120582116,
416,3.80458642496043,25.3370594099133,
417,3.8091565003917,25.3353130698909,
418,3.81372109939355,25.3335730003931,
419,3.81828024160651,25.3318391639837,
420,3.82283394655403,25.330111523539,
421,3.82738223364338,25.3283900422438,
422,3.83192512216668,25.3266746835888,
423,3.83646263130182,25.3249654113666,
424,3.84099478011341,25.323262189669,
425,3.84552158755371,25.3215649828838,
426,3.85004307246357,25.3198737556914,
427,3.85455925357335,25.318188473062,
428,3.85907014950377,25.3165091002523,
429,3.8635757787669,25.3148356028027,
430,3.86807615976694,25.3131679465343,
431,3.8725713108012,25.3115060975457,
432,3.87706125006089,25.3098500222106,
433,3.88154599563201,25.3081996871744,
434,3.88602556549619,25.306555059352,
435,3.89049997753157,25.3049161059242,
436,3.89496924951357,25.3032827943358,
437,3.89943339911576,25.3016550922922,
438,3.90389244391065,25.3000329677573,
439,3.90834640137051,25.2984163889502,
440,3.91279528886817,25.2968053243434,
441,3.91723912367781,25.2951997426592,
442,3.92167792297573,25.2935996128683,
443,3.92611170384115,25.2920049041863,
444,3.93054048325692,25.2904155860717,
445,3.93496427811038,25.2888316282233,
446,3.939383105194,25.2872530005781,
447,3.94379698120619,25.2856796733082,
448,3.94820592275203,25.2841116168192,
449,3.95260994634398,25.2825488017474,
450,3.95700906840261,25.2809911989575,
451,3.96140330525733,25.2794387795406,
452,3.96579267314705,25.2778915148118,
453,3.97017718822095,25.2763493763078,
454,3.97455686653911,25.2748123357848,
455,3.97893172407322,25.2732803652167,
456,3.98330177670729,25.2717534367923,
457,3.98766704023827,25.2702315229137,
458,3.99202753037674,25.2687145961939,
459,3.99638326274757,25.267202629455,
460,4.0007342528906,25.2656955957258,
461,4.00508051626122,25.2641934682401,
462,4.00942206823108,25.2626962204346,
463,4.01375892408868,25.2612038259469,
464,4.01809109904003,25.2597162586135,
465,4.02241860820923,25.258233492468,
466,4.02674146663913,25.2567555017392,
467,4.03105968929191,25.2552822608489,
468,4.03537329104971,25.2538137444105,
469,4.03968228671519,25.252349927227,
470,4.04398669101218,25.2508907842889,
471,4.04828651858621,25.2494362907729,
472,4.0525817840051,25.2479864220398,
473,4.05687250175959,25.2465411536326,
474,4.06115868626385,25.2451004612753,
475,4.06544035185605,25.2436643208707,
476,4.06971751279897,25.2422327084988,
477,4.07399018328049,25.2408056004155,
478,4.07825837741418,25.2393829730503,
479,4.08252210923983,25.2379648030053,
480,4.08678139272401,25.2365510670531,
481,4.09103624176056,25.2351417421355,
482,4.09528667017115,25.2337368053618,
483,4.09953269170581,25.2323362340073,
484,4.10377432004342,25.2309400055116,
485,4.10801156879226,25.2295480974774,
486,4.11224445149047,25.2281604876685,
487,4.11647298160662,25.2267771540088,
488,4.12069717254016,25.2253980745806,
489,4.12491703762192,25.2240232276231,
490,4.12913259011463,25.222652591531,
491,4.13334384321338,25.2212861448531,
492,4.1375508100461,25.2199238662909,
493,4.14175350367405,25.2185657346972,
494,4.1459519370923,25.2172117290747,
495,4.15014612323019,25.2158618285746,
496,4.15433607495178,25.2145160124952,
497,4.15852180505632,25.2131742602809,
498,4.16270332627874,25.2118365515205,
499,4.16688065129003,25.2105028659461,
500,4.17105379269776,25.2091731834315,
