"Freq [kHz]","ACR(SignalNet1:Source1,SignalNet1:Source1) [uOhm]","ACL(SignalNet1:Source1,SignalNet1:Source1) [pH]","C(SignalNet1,SignalNet1) [pF]"
10,0.437087630387092,34.8305080033859,
11,0.458421374175707,34.5067721019833,
12,0.478805509538982,34.2243976112399,
13,0.498356574782178,33.9752663323375,
14,0.517169058715199,33.7533288885363,
15,0.535320833665294,33.55397276387,
16,0.552876979643614,33.3736113238429,
17,0.569892546260772,33.2094079427917,
18,0.586414592201905,33.059085701018,
19,0.602483720619127,32.9207929550762,
20,0.618135254838945,32.7930063746923,
21,0.633400152303855,32.6744596995486,
22,0.648305724640997,32.564090523497,
23,0.662876211872193,32.4609999518425,
24,0.677133245328989,32.3644216062582,
25,0.691096224554518,32.2736975209429,
26,0.704782626954758,32.1882591895407,
27,0.718208264308473,32.1076125106076,
28,0.731387496874762,32.0313257180296,
29,0.744333413362903,31.9590196212453,
30,0.75705798319033,31.890359650407,
31,0.769572186072204,31.8250493248084,
32,0.781886122935873,31.7628248530993,
33,0.794009111347868,31.7034506405859,
34,0.80594976801732,31.6467155288642,
35,0.817716080452691,31.5924296307651,
36,0.829315469465422,31.5404216523429,
37,0.840754843910157,31.4905366157418,
38,0.852040648808573,31.4426339138985,
39,0.863178907808731,31.3965856414051,
40,0.874175260774185,31.3522751563644,
41,0.885034997168674,31.3095958363848,
42,0.895763085797296,31.2684499984832,
43,0.906364201378692,31.2287479579699,
44,0.916842748351415,31.1904072056631,
45,0.927202882258417,31.1533516862425,
46,0.937448529004156,31.1175111633699,
47,0.947583402237395,31.0828206595114,
48,0.957611019077964,31.0492199602914,
49,0.967534714376325,31.0166531747715,
50,0.977357653669841,30.985068344348,
51,0.987082844978454,30.9544170940397,
52,0.996713149564356,30.9246543208403,
53,1.00625129176476,30.8957379145687,
54,1.01569986799348,30.8676285072865,
55,1.02506135499575,30.8402892478893,
56,1.0343381174304,30.8136855989396,
57,1.04353241484546,30.7877851531899,
58,1.05264640810528,30.7625574675823,
59,1.061682165321,30.7379739127895,
60,1.07064166733059,30.7140075366065,
61,1.07952681276945,30.6906329397118,
62,1.08833942276842,30.6678261624942,
63,1.09708124531214,30.6455645818007,
64,1.10575395928723,30.6238268165929,
65,1.11435917824691,30.6025926416171,
66,1.12289845391596,30.5818429082971,
67,1.13137327945758,30.5615594721454,
68,1.13978509252154,30.5417251260673,
69,1.14813527809143,30.5223235390015,
70,1.15642517114677,30.5033391993987,
71,1.16465605915462,30.4847573630949,
72,1.17282918440381,30.4665640051805,
73,1.18094574619372,30.4487457755084,
74,1.18900690288862,30.4312899575201,
75,1.19701377384746,30.4141844301017,
76,1.20496744123825,30.3974176322096,
77,1.21286895174541,30.3809785300309,
78,1.2207193181775,30.3648565864676,
79,1.22851952098267,30.3490417327516,
80,1.23627050967789,30.3335243420176,
81,1.24397320419813,30.3182952046763,
82,1.25162849617077,30.3033455054436,
83,1.25923725012027,30.2886668018982,
84,1.26680030460771,30.2742510044458,
85,1.27431847330953,30.2600903575845,
86,1.28179254603921,30.2461774223719,
87,1.28922328971572,30.2325050600033,
88,1.29661144928199,30.21906641642,
89,1.30395774857658,30.2058549078704,
90,1.31126289116128,30.1928642073573,
91,1.31852756110761,30.1800882319054,
92,1.32575242374439,30.1675211305928,
93,1.33293812636891,30.155157273292,
94,1.34008529892376,30.1429912400717,
95,1.34719455464136,30.131017811213,
96,1.35426649065798,30.1192319578006,
97,1.36130168859912,30.107628832847,
98,1.36830071513778,30.096203762918,
99,1.37526412252712,30.0849522402231,
100,1.38219244910904,30.0738699151429,
101,1.38908621979983,30.0629525891645,
102,1.39594594655435,30.0521962081981,
103,1.40277212880969,30.0415968562517,
104,1.40956525390952,30.0311507494418,
105,1.41632579751014,30.0208542303174,
106,1.42305422396916,30.0107037624797,
107,1.42975098671769,30.0006959254798,
108,1.43641652861695,29.9908274099753,
109,1.44305128230001,29.9810950131333,
110,1.44965567049953,29.9714956342629,
111,1.45623010636203,29.9620262706651,
112,1.46277499374952,29.9526840136863,
113,1.46929072752899,29.9434660449653,
114,1.4757776938504,29.9343696328609,
115,1.48223627041378,29.9253921290512,
116,1.48866682672581,29.9165309652942,
117,1.49506972434653,29.9077836503412,
118,1.50144531712659,29.8991477669945,
119,1.50779395143537,29.890620969301,
120,1.51411596638066,29.882200979875,
121,1.52041169401994,29.8738855873429,
122,1.52668145956395,29.8656726439032,
