"Freq [kHz]","ACR(SignalNet1:Source1,SignalNet1:Source1) [uOhm]","ACL(SignalNet1:Source1,SignalNet1:Source1) [nH]","C(SignalNet1,SignalNet1) [pF]"
10,15.3209140593205,3.37834471871648,
11,16.0687102274699,3.36699704017679,
12,16.7832204637758,3.35709917301136,
13,17.4685297004932,3.3483665559154,
14,18.1279499849906,3.34058714449621,
15,18.7642109191841,3.33359925959426,
16,19.3795937052596,3.32727718152532,
17,19.9760279570851,3.32152148011802,
18,20.5551631884438,3.31625234416608,
19,21.1184226320259,3.31140486936171,
20,21.6670444506437,3.30692565951937,
21,22.2021137729605,3.30277032933927,
22,22.7245879335311,3.29890163907323,
23,23.2353166001692,3.29528808042083,
24,23.7350580001694,3.29190279008128,
25,24.2244921315745,3.28872270485902,
26,24.7042316171546,3.28572789731522,
27,25.1748306956637,3.28290104807217,
28,25.6367927267948,3.28022702274706,
29,26.0905764995323,3.27769252984957,
30,26.5366015691395,3.27528584194674,
31,26.9752527995674,3.27299656671651,
32,27.4068842512584,3.27081545767301,
33,27.8318225260794,3.26873425668717,
34,28.2503696592539,3.26674556217742,
35,28.6628056310927,3.26484271816723,
36,29.0693905578894,3.26301972041481,
37,29.4703666106891,3.26127113659437,
38,29.8659597021379,3.25959203810901,
39,30.2563809747801,3.25797794158373,
40,30.6418281186411,3.25642475845513,
41,31.0224865414372,3.25492875136626,
42,31.3985304110712,3.25348649630672,
43,31.7701235870475,3.25209484962446,
44,32.1374204549397,3.25075091918529,
45,32.5005666759656,3.24945203907751,
46,32.859699861992,3.24819574735796,
47,33.2149501848415,3.24697976641652,
48,33.5664409275516,3.24580198560257,
49,33.9142889842043,3.24466044581181,
50,34.258605314073,3.24355332577716,
51,34.5994953550877,3.24247892984569,
52,34.9370594009863,3.24143567705459,
53,35.2713929459747,3.2404220913464,
54,35.6025870002541,3.23943679278544,
55,35.9307283793687,3.23847848965685,
56,36.2558999699812,3.23754597134499,
57,36.5781809743813,3.23663810190225,
58,36.8976471357714,3.23575381423031,
59,37.214370946144,3.23489210480623,
60,37.5284218383683,3.23405202889402,
61,37.8398663639266,3.23323269618978,
62,38.148768357591,3.23243326685472,
63,38.4551890901923,3.23165294789597,
64,38.7591874105192,3.23089098985955,
65,39.0608198772767,3.23014668380441,
66,39.3601408819426,3.22941935852946,
67,39.6572027632771,3.2287083780292,
68,39.9520559141702,3.2280131391559,
69,40.2447488814416,3.22733306946876,
70,40.5353284591552,3.22666762525276,
71,40.8238397759558,3.22601628969146,
72,41.1103263768876,3.22537857117993,
73,41.3948303001175,3.22475400176521,
74,41.6773921489437,3.22414213570302,
75,41.9580511594395,3.22354254812082,
76,42.2368452640518,3.22295483377775,
77,42.5138111514454,3.22237860591363,
78,42.7889843228613,3.22181349517923,
79,43.0623991452332,3.22125914864138,
80,43.3340889012875,3.22071522885658,
81,43.6040858368341,3.2201814130078,
82,43.8724212054373,3.21965739209933,
83,44.1391253106426,3.21914287020513,
84,44.4042275459209,3.21863756376653,
85,44.6677564324786,3.21814120093559,
86,44.9297396550719,3.21765352096049,
87,45.1902040959526,3.2171742736099,
88,45.4491758670623,3.21670321863351,
89,45.7066803405855,3.21624012525587,
90,45.9627421779616,3.21578477170135,
91,46.2173853574505,3.21533694474786,
92,46.4706332003384,3.21489643930731,
93,46.7225083958653,3.21446305803093,
94,46.9730330249496,3.21403661093782,
95,47.2222285827799,3.21361691506499,
96,47.4701160003388,3.21320379413753,
97,47.7167156649212,3.21279707825752,
98,47.9620474397022,3.21239660361048,
99,48.2061306824096,3.21200221218812,
100,48.448984263149,3.2116137515264,
101,48.6906265814291,3.2112310744579,
102,48.93107558243,3.21085403887758,
103,49.1703487725559,3.21048250752101,
104,49.4084632343093,3.2101163477545,
105,49.6454356405239,3.20975543137607,
106,49.8812822679882,3.20939963442692,
107,50.1160190104922,3.20904883701254,
108,50.3496613913274,3.20870292313298,
109,50.5822245752659,3.20836178052165,
110,50.8137233800471,3.20802530049232,
111,51.0441722873949,3.20769337779354,
112,51.2735854535897,3.20736591047042,
113,51.501976719616,3.20704279973299,
114,51.7293596209075,3.20672394983103,
115,51.9557473967076,3.20640926793483,
116,52.1811529990647,3.20609866402168,
117,52.4055891014795,3.20579205076766,
118,52.6290681072201,3.2054893434445,
119,52.8516021573209,3.20519045982121,
120,53.073203138279,3.20489532007026,
121,53.2938826894639,3.20460384667798,
122,53.5136522102505,3.20431596435905,
123,53.7325228668909,3.20403159997479,
124,53.9505055991347,3.20375068245515,
125,54.1676111266094,3.20347314272402,
126,54.3838499549718,3.20319891362792,
127,54.5992323818402,3.20292792986774,
128,54.8137685025168,3.2026601279334,
129,55.0274682155086,3.20239544604131,
130,55.2403412278574,3.20213382407453,
131,55.4523970602843,3.20187520352538,
132,55.6636450521589,3.20161952744048,
133,55.8740943662986,3.20136674036807,
134,56.0837539936063,3.20111678830746,
135,56.2926327575524,3.20086961866061,
136,56.5007393185078,3.2006251801856,
137,56.7080821779337,3.20038342295203,
138,56.9146696824341,3.20014429829814,
139,57.1205100276765,3.19990775878972,
140,57.3256112621854,3.19967375818051,
141,57.5299812910148,3.19944225137427,
142,57.7336278793029,3.19921319438828,
143,57.9365586557152,3.19898654431819,
144,58.1387811157788,3.1987622593043,
145,58.3403026251128,3.19854029849905,
146,58.5411304225589,3.19832062203582,
147,58.7412716232153,3.19810319099881,
148,58.9407332213782,3.19788796739407,
149,59.1395220933935,3.19767491412168,
150,59.3376450004235,3.19746399494878,
151,59.5351085911296,3.19725517448379,
152,59.7319194042759,3.1970484181514,
