Freq (kHz),Reff (mOhm),Leff (nH)
10,0.09564729999999998,1.2903677997107126
110,0.11637764770030266,1.135280698193877
210,0.1290790291752176,1.1270427439998325
310,0.14260955597487052,1.1250570015988144
410,0.1569495850189583,1.1198473605818444
510,0.17157620422826414,1.1129111111849022
610,0.18596643226062903,1.105747053870141
710,0.1995972877738939,1.099853989099715
810,0.21194578942589987,1.0967307173357776
910,0.22248895587448778,1.097876039040483
