Freq (kHz),Reff (mOhm),Leff (nH)
10,0.025360700000000003,1.342855508392989
110,0.03288786916812573,1.3108458470962083
210,0.03886504695382002,1.306854974816556
310,0.04525635214849906,1.3043789521094524
410,0.05165036925598124,1.3024324827267544
510,0.05771658454722796,1.3008061305013692
610,0.06336701177031578,1.2994386241750158
710,0.06855587900979893,1.298291988566236
810,0.07323741435023154,1.2973282484935706
910,0.07736584587616777,1.2965094287755607
