Freq (kHz),Reff (mOhm),Leff (nH)
10,0.0542406,0.937037459848981
110,0.06587971097415694,0.8555822939587261
210,0.07397388089642488,0.8505057893416051
310,0.08244072827460293,0.84968751133912
410,0.09140057122998974,0.8462271703050692
510,0.10051173171742186,0.8413153588543151
610,0.10943246810901205,0.836143783118172
710,0.11782103877687299,0.8319041492279549
810,0.12533570209311742,0.8297881633149788
910,0.13163471642985805,0.8309875315105586
