Freq (kHz),Reff (mOhm),Leff (nH)
10,0.09971190000000002,10.280900027918548
110,0.14465539542369676,10.072095269873687
210,0.17712635427295603,10.048701479979089
310,0.2105651983436045,10.034656174721022
410,0.2430714656814379,10.02408742949687
510,0.2732950814235957,10.015458211278952
610,0.30096344643003287,10.008337506215012
710,0.3259904233953015,10.002474487425161
810,0.34828987501395325,9.997618328029503
910,0.3677756639805401,9.993518201148152
