Freq (kHz),Reff (mOhm),Leff (nH)
10,0.211852,7.881257288944803
110,0.2673802613121952,7.367868000419565
210,0.30926441061709137,7.3482482321591345
310,0.35636772659272414,7.3510466746135315
410,0.40748057325355796,7.330184811260557
510,0.4599518910155774,7.295773917061687
610,0.5111304219172793,7.257933000159431
710,0.5583649079971607,7.226781068696306
810,0.5990040912937187,7.212437130814826
910,0.6303967138454504,7.225020194657503
