Freq (kHz),Reff (mOhm),Leff (nH)
10,0.06739400000000001,4.127954012491562
110,0.0859842504354982,4.023344389833777
210,0.10287909244664022,4.013611585973841
310,0.1218972820531085,4.006821897834596
410,0.1411989671704954,4.001208941707381
510,0.15953664798483586,3.996385270457548
610,0.1765781427280481,3.9922421926036944
710,0.1921494411126646,3.988715900920532
810,0.20607653285121785,3.985742588182771
910,0.2181854076562404,3.983258447165123
