Freq (kHz),Reff (mOhm),Leff (nH)
10,0.7016249999999998,15.636973158778718
110,0.9137079116068385,13.764167698246917
210,1.0402338013050887,13.686783946068834
310,1.1728212818115737,13.69422668293887
410,1.3137083223234003,13.631735502770784
510,1.4570247082838361,13.529461128151858
610,1.5968991092385585,13.417579730264162
710,1.727460194733246,13.326267480289758
810,1.8428366343135774,13.285700549410716
910,1.9371570975252301,13.326055108809102
