"Freq [kHz]","ACR(SignalNet1:Source1,SignalNet1:Source1) [uOhm]","ACL(SignalNet1:Source1,SignalNet1:Source1) [nH]","C(SignalNet1,SignalNet1) [pF]"
10,72.7630191165356,11.1362877289243,
11,76.3144982689964,11.0823946421727,
12,79.7078938446123,11.0353870879901,
13,82.9626062526926,10.9939136104789,
14,86.0943652705254,10.9569671554816,
15,89.1161344899451,10.9237798664767,
16,92.03874793545,10.8937546678753,
17,94.871369846865,10.8664193398455,
18,97.6218341956141,10.8413948381406,
19,100.29690028516,10.818372915265,
20,102.902448473817,10.797099978799,
21,105.44363232079,10.7773652313707,
22,107.924998457713,10.7589918116979,
23,110.350582178766,10.741830078639,
24,112.723984503246,10.7257524513683,
25,115.048434919313,10.7106493967514,
26,117.326842932377,10.6964262741808,
27,119.561840766918,10.6830008294119,
28,121.75581900948,10.6703011853113,
29,123.910956568677,10.6582642171228,
30,126.029246021945,10.6468342282068,
31,128.112515188624,10.6359618627138,
32,130.162445594152,10.6256032066693,
33,132.180588356029,10.6157190400634,
34,134.16837791835,10.6062742108534,
35,136.127143980679,10.5972371080701,
36,138.058121903175,10.5885792160021,
37,139.96246181933,10.5802747351166,
38,141.841236647255,10.5723002582208,
39,143.695449157995,10.5646344925968,
40,145.526038233071,10.5572580205899,
41,147.333884422113,10.5501530925168,
42,149.119814893943,10.5433034468584,
43,150.88460786011,10.5366941535909,
44,152.628996537993,10.5303114772142,
45,154.353672710726,10.5241427566178,
46,156.059289932978,10.5181762993914,
47,157.746466424705,10.5124012885699,
48,159.415787689225,10.5068077001229,
49,161.067808887038,10.5013862297526,
50,162.70305699269,10.4961282277866,
51,164.322032758428,10.4910256411264,
52,165.925212505385,10.4860709613672,
53,167.513049760467,10.4812571783269,
54,169.085976754868,10.4765777383308,
55,170.644405798266,10.4720265066878,
56,172.188730541051,10.4675977338686,
57,173.719327135566,10.4632860249613,
58,175.236555306047,10.4590863120376,
59,176.740759335883,10.4549938291051,
60,178.23226897989,10.4510040893662,
61,179.711400308426,10.4471128645351,
62,181.17845648948,10.4433161659985,
63,182.63372851422,10.4396102276261,
64,184.0774958709,10.4359914900655,
65,185.51002717157,10.4324565863705,
66,186.931580735551,10.429002328832,
67,188.342405133276,10.4256256968941,
68,189.74273969373,10.4223238260505,
69,191.132814978428,10.4190939976308,
70,192.512853224592,10.4159336293901,
71,193.883068759932,10.4128402668326,
72,195.243668391228,10.4098115751981,
73,196.594851768705,10.4068453320557,
74,197.936811728022,10.4039394204497,
75,199.269734611531,10.4010918225494,
76,200.59380057032,10.3983006137603,
77,201.909183848434,10.3955639572573,
78,203.21605305053,10.3928800989045,
79,204.514571394146,10.3902473625303,
80,205.804896947635,10.3876641455273,
81,207.087182854763,10.3851289147533,
82,208.361577546863,10.3826402027069,
83,209.628224943381,10.3801966039582,
84,210.88726464158,10.3777967718132,
85,212.138832096114,10.3754394151949,
86,213.383058789114,10.3731232957249,
87,214.62007239141,10.3708472249893,
88,215.849996915426,10.3686100619767,
89,217.072952860287,10.3664107106743,
90,218.289057349607,10.3642481178118,
91,219.498424262397,10.3621212707418,
92,220.701164357532,10.3600291954473,
93,221.897385392135,10.3579709546677,
94,223.08719223425,10.355945646134,
95,224.270686970136,10.3539524009073,
96,225.447969006491,10.351990381812,
97,226.619135167901,10.3500587819585,
98,227.784279789766,10.3481568233492,
99,228.943494806989,10.3462837555613,
100,230.096869838625,10.3444388545035,
101,231.244492268742,10.3426214212392,
102,232.386447323685,10.3408307808745,
103,233.522818145934,10.3390662815049,
104,234.653685864754,10.3373272932182,
105,235.779129663781,10.3356132071498,
106,236.899226845731,10.3339234345872,
107,238.014052894363,10.3322574061198,
108,239.123681533837,10.3306145708338,
109,240.228184785614,10.3289943955457,
110,241.327633023006,10.3273963640763,
111,242.422095023498,10.325819976559,
112,243.51163801896,10.3242647487835,
113,244.596327743841,10.3227302115703,
114,245.676228481446,10.3212159101766,
115,246.751403108398,10.3197214037301,
116,247.821913137355,10.3182462646892,
117,248.887818758078,10.31679007833,
118,249.949178876925,10.3153524422558,
119,251.006051154837,10.3139329659301,
120,252.05849204389,10.3125312702312,
121,253.106556822488,10.3111469870264,
122,254.150299629236,10.3097797587661,
123,255.189773495581,10.3084292380956,
124,256.225030377247,10.3070950874847,
125,257.256121184543,10.3057769788729,
126,258.283095811576,10.3044745933309,
127,259.306003164422,10.3031876207361,
128,260.324891188304,10.3019157594625,
129,261.339806893817,10.3006587160838,
130,262.350796382235,10.2994162050889,
131,263.357904869948,10.2981879486096,
132,264.361176712058,10.2969736761595,
133,265.360655425176,10.2957731243836,
134,266.356383709448,10.2945860368186,
