"Freq [kHz]","ACR(SignalNet1:Source1,SignalNet1:Source1) [uOhm]","ACL(SignalNet1:Source1,SignalNet1:Source1) [pH]","C(SignalNet1,SignalNet1) [pF]"
93,5.04072819308959,77.0199853867946,
94,5.06775642004585,76.9739774998277,
95,5.09464125814797,76.9286979784294,
96,5.12138496556655,76.8841278049153,
97,5.14798974181561,76.8402486495934,
98,5.17445772986372,76.797042839091,
99,5.20079101814849,76.7544933264456,
100,5.22699164249969,76.7125836628451,
101,5.25306158797603,76.671297970911,
102,5.27900279062029,76.6306209194255,
103,5.30481713913726,76.5905376994115,
104,5.33050647649846,76.5510340014805,
105,5.35607260147766,76.5120959943708,
106,5.38151727012069,76.4737103046001,
107,5.40684219715306,76.4358639971688,
108,5.43204905732842,76.3985445572463,
109,5.45713948672105,76.3617398727848,
110,5.48211508396511,76.3254382180038,
111,5.50697741144317,76.2896282376948,
112,5.53172799642688,76.2542989322991,
113,5.55636833217171,76.2194396437128,
114,5.58089987896828,76.1850400417782,
115,5.60532406515233,76.1510901114236,
116,5.6296422880751,76.1175801404128,
117,5.65385591503631,76.0845007076731,
118,5.67796628418122,76.0518426721673,
119,5.7019747053636,76.019597162282,
120,5.72588246097612,75.9877555657027,
121,5.74969080674966,75.9563095197507,
122,5.77340097252297,75.9252509021557,
123,5.79701416298397,75.8945718222426,
124,5.82053155838403,75.8642646125097,
125,5.84395431522629,75.8343218205784,
126,5.86728356692938,75.8047362014944,
127,5.89052042446737,75.7755007103637,
128,5.9136659769871,75.7466084953055,
129,5.93672129240395,75.7180528907058,
130,5.95968741797672,75.6898274107571,
131,5.98256538086277,75.6619257432704,
132,6.00535618865403,75.6343417437444,
133,6.02806082989488,75.6070694296818,
134,6.0506802745824,75.5801029751381,
135,6.07321547464999,75.5534367054936,
136,6.09566736443482,75.5270650924371,
137,6.11803686112983,75.5009827491514,
138,6.14032486522098,75.4751844256906,
139,6.16253226091017,75.4496650045413,
140,6.18465991652461,75.424419496358,
141,6.20670868491295,75.3994430358654,
142,6.22867940382883,75.3747308779195,
143,6.25057289630231,75.3502783937208,
144,6.27238997099963,75.326081067172,
145,6.29413142257169,75.3021344913742,
146,6.31579803199183,75.2784343652557,
147,6.33739056688315,75.2549764903263,
148,6.35890978183581,75.2317567675537,
149,6.38035641871477,75.208771194354,
150,6.40173120695819,75.1860158616935,
151,6.42303486386692,75.1634869512967,
152,6.44426809488538,75.141180732954,
153,6.46543159387409,75.119093561928,
154,6.48652604337428,75.0972218764516,
155,6.50755211486473,75.0755621953152,
156,6.52851046901114,75.0541111155394,
157,6.54940175590837,75.0328653101286,
158,6.57022661531574,75.0118215259043,
159,6.59098567688558,74.9909765814118,
160,6.61167956038544,74.9703273649003,
161,6.63230887591389,74.9498708323715,
162,6.65287422411049,74.9296040056945,
163,6.67337619635978,74.9095239707848,
164,6.69381537498974,74.8896278758441,
165,6.71419233346473,74.8699129296588,
166,6.73450763657331,74.8503763999557,
167,6.7547618406108,74.8310156118109,
168,6.77495549355709,74.8118279461114,
169,6.79508913524959,74.792810838067,
170,6.81516329755162,74.7739617757701,
171,6.83517850451635,74.7552782988022,
172,6.85513527254641,74.7367579968843,
173,6.87503411054938,74.7183985085715,
174,6.89487552008919,74.7001975199876,
175,6.9146599955336,74.6821527636006,
176,6.93438802419798,74.6642620170359,
177,6.95406008648531,74.6465231019263,
178,6.97367665602268,74.6289338827985,
179,6.99323819979437,74.6114922659929,
180,7.01274517827155,74.5941961986164,
181,7.03219804553871,74.5770436675284,
182,7.05159724941705,74.5600326983557,
183,7.07094323158472,74.5431613545382,
184,7.09023642769417,74.5264277364031,
185,7.10947726748661,74.5098299802658,
186,7.12866617490373,74.4933662575589,
187,7.14780356819661,74.4770347739851,
188,7.16688986003216,74.4608337686965,
189,7.18592545759691,74.4447615134967,
190,7.20491076269838,74.4288163120668,
191,7.22384617186403,74.412996499213,
192,7.24273207643789,74.3973004401364,
193,7.26156886267492,74.3817265297232,
194,7.2803569118332,74.3662731918556,
195,7.29909660026397,74.3509388787413,
196,7.31778829949956,74.3357220702627,
197,7.33643237633935,74.3206212733438,
198,7.35502919293377,74.3056350213349,
199,7.37357910686632,74.2907618734141,
200,7.39208247123388,74.2760004140057,
201,7.41053963472504,74.261349252214,
202,7.42895094169684,74.2468070212731,
203,7.44731673224968,74.2323723780111,
204,7.46563734230063,74.2180440023291,
205,7.48391310365515,74.203820596694,
206,7.50214434407716,74.1897008856454,
207,7.52033138735764,74.1756836153143,
208,7.53847455338175,74.1617675529565,
209,7.55657415819442,74.1479514864962,
210,7.57463051406465,74.1342342240832,
211,7.59264392954832,74.120614593661,
212,7.61061470954972,74.1070914425459,
213,7.62854315538178,74.0936636370172,
214,7.646429564825,74.0803300619183,
215,7.66427423218516,74.0670896202676,
216,7.68207744834983,74.053941232879,
217,7.69983950084368,74.0408838379932,
218,7.71756067388267,74.0279163909169,
219,7.73524124842709,74.0150378636719,
220,7.75288150223357,74.0022472446529,
221,7.77048170990596,73.9895435382939,
222,7.78804214294522,73.9769257647423,
223,7.80556306979825,73.9643929595418,
224,7.82304475590585,73.9519441733224,
225,7.84048746374953,73.9395784714989,
226,7.8578914528976,73.9272949339757,
227,7.87525698005016,73.9150926548592,
228,7.89258429908331,73.9029707421776,
229,7.90987366109245,73.8909283176068,
230,7.92712531443471,73.878964516203,
231,7.94433950477063,73.8670784861419,
232,7.96151647510491,73.855269388464,
233,7.97865646582647,73.8435363968255,
234,7.99575971474769,73.8318786972559,
235,8.01282645714293,73.8202954879207,
236,8.02985692578625,73.8087859788895,
237,8.04685135098847,73.79734939191,
238,8.06380996063353,73.7859849601868,
239,8.08073298021412,73.7746919281655,
240,8.09762063286666,73.7634695513218,
241,8.11447313940563,73.7523170959552,
242,8.13129071835727,73.7412338389876,
243,8.14807358599262,73.7302190677664,
244,8.16482195636,73.7192720798719,
245,8.18153604131681,73.7083921829293,
246,8.19821605056085,73.6975786944248,
247,8.21486219166099,73.6868309415255,
248,8.23147467008729,73.6761482609039,
249,8.24805368924065,73.6655299985656,
250,8.26459945048179,73.6549755096815,
251,8.28111215315984,73.6444841584232,
252,8.29759199464032,73.6340553178016,
253,8.31403917033272,73.6236883695105,
254,8.33045387371747,73.6133827037718,
255,8.34683629637254,73.6031377191852,
256,8.3631866279995,73.5929528225807,
257,8.37950505644917,73.5828274288744,
258,8.3957917677468,73.5727609609273,
259,8.41204694611677,73.5627528494072,
260,8.42827077400697,73.5528025326534,
261,8.44446343211265,73.5429094565441,
262,8.46062509939989,73.5330730743671,
263,8.47675595312871,73.5232928466928,
264,8.49285616887573,73.51356824125,
265,8.50892592055649,73.503898732804,
266,8.52496538044735,73.4942838030377,
267,8.54097471920702,73.4847229404347,
268,8.55695410589779,73.4752156401653,
269,8.57290370800633,73.465761403974,
270,8.58882369146417,73.4563597400707,
271,8.60471422066787,73.4470101630221,
272,8.62057545849878,73.4377121936476,
273,8.63640756634257,73.4284653589153,
274,8.65221070410833,73.4192691918411,
275,8.66798503024748,73.41012323139,
276,8.68373070177225,73.4010270223787,
277,8.69944787427395,73.3919801153805,
278,8.71513670194089,73.3829820666321,
279,8.73079733757604,73.374032437942,
280,8.74642993261436,73.3651307966012,
281,8.76203463713994,73.3562767152949,
282,8.77761159990277,73.3474697720168,
283,8.79316096833529,73.3387095499843,
284,8.80868288856869,73.3299956375555,
285,8.82417750544891,73.3213276281487,
286,8.83964496255241,73.3127051201618,
287,8.85508540220171,73.3041277168947,
288,8.87049896548066,73.2955950264725,
289,8.88588579224947,73.2871066617704,
290,8.90124602115954,73.2786622403397,
291,8.91657978966802,73.2702613843357,
292,8.93188723405215,73.2619037204463,
293,8.94716848942343,73.2535888798229,
294,8.96242368974147,73.2453164980115,
295,8.97765296782777,73.237086214886,
296,8.99285645537914,73.2288976745818,
297,9.00803428298105,73.2207505254318,
298,9.02318658012066,73.2126444199028,
299,9.03831347519974,73.2045790145328,
300,9.05341509554736,73.1965539698704,
301,9.06849156743239,73.1885689504147,
302,9.08354301607583,73.180623624556,
303,9.09856956566292,73.1727176645186,
304,9.11357133935513,73.1648507463033,
305,9.12854845930189,73.1570225496322,
306,9.14350104665223,73.1492327578936,
307,9.15842922156622,73.1414810580884,
308,9.1733331032262,73.1337671407773,
309,9.18821280984791,73.1260907000285,
310,9.20306845869142,73.1184514333674,
311,9.21790016607191,73.110849041726,
312,9.23270804737029,73.1032832293941,
313,9.2474922170437,73.0957537039706,
314,9.26225278863579,73.0882601763164,
315,9.27698987478692,73.0808023605075,
316,9.29170358724419,73.0733799737895,
317,9.30639403687133,73.0659927365322,
318,9.32106133365841,73.0586403721854,
319,9.33570558673148,73.0513226072359,
320,9.35032690436206,73.044039171164,
321,9.36492539397644,73.0367897964021,
322,9.37950116216488,73.0295742182933,
323,9.39405431469075,73.0223921750505,
324,9.40858495649944,73.0152434077169,
325,9.42309319172718,73.0081276601265,
326,9.43757912370979,73.0010446788658,
327,9.45204285499121,72.9939942132356,
328,9.46648448733203,72.986976015214,
329,9.4809041217178,72.9799898394197,
330,9.49530185836728,72.9730354430757,
331,9.50967779674058,72.9661125859743,
332,9.52403203554715,72.9592210304418,
333,9.53836467275372,72.9523605413047,
334,9.55267580559205,72.9455308858555,
335,9.5669655305667,72.9387318338199,
336,9.58123394346255,72.9319631573242,
337,9.59548113935234,72.9252246308629,
338,9.60970721260404,72.9185160312675,
339,9.62391225688814,72.9118371376751,
340,9.63809636518485,72.9051877314983,
341,9.6522596297912,72.8985675963949,
342,9.66640214232807,72.8919765182382,
343,9.68052399374704,72.885414285088,
344,9.69462527433731,72.8788806871624,
345,9.70870607373235,72.8723755168089,
346,9.72276648091658,72.8658985684773,
347,9.73680658423195,72.859449638692,
348,9.75082647138438,72.8530285260254,
349,9.76482622945017,72.8466350310713,
350,9.77880594488231,72.8402689564193,
351,9.79276570351671,72.8339301066284,
352,9.80670559057836,72.8276182882028,
353,9.82062569068735,72.8213333095662,
354,9.83452608786494,72.815074981038,
355,9.8484068655394,72.8088431148087,
356,9.86226810655192,72.8026375249169,
357,9.87610989316233,72.7964580272255,
358,9.88993230705481,72.7903044393988,
359,9.90373542934352,72.78417658088,
360,9.91751934057815,72.778074272869,
361,9.93128412074941,72.7719973383005,
362,9.94502984929442,72.7659456018222,
363,9.95875660510209,72.7599188897737,
364,9.9724644665184,72.7539170301656,
365,9.98615351135159,72.7479398526589,
366,9.99982381687735,72.7419871885446,
367,10.0134754598439,72.7360588707236,
368,10.0271085164769,72.7301547336874,
369,10.0407230624846,72.7242746134982,
370,10.0543191730628,72.7184183477703,
371,10.0678969228993,72.7125857756505,
372,10.0814563861792,72.7067767378006,
373,10.0949976365892,72.7009910763781,
374,10.1085207473224,72.6952286350188,
375,10.1220257910833,72.6894892588188,
376,10.1355128400917,72.6837727943172,
377,10.1489819660876,72.6780790894786,
378,10.1624332403356,72.6724079936765,
379,10.1758667336294,72.666759357676,
380,10.1892825162959,72.661133033618,
381,10.2026806581997,72.6555288750023,
382,10.2160612287471,72.6499467366719,
383,10.2294242968907,72.6443864747974,
384,10.2427699311331,72.6388479468609,
385,10.2560981995314,72.6333310116412,
386,10.269409169701,72.6278355291982,
387,10.2827029088196,72.6223613608584,
388,10.2959794836312,72.6169083692,
389,10.3092389604501,72.6114764180384,
390,10.3224814051647,72.606065372412,
391,10.3357068832411,72.6006750985681,
392,10.3489154597274,72.5953054639488,
393,10.362107199257,72.5899563371777,
394,10.3752821660522,72.5846275880462,
395,10.3884404239283,72.5793190874999,
396,10.401582036297,72.5740307076261,
397,10.4147070661696,72.5687623216403,
398,10.4278155761612,72.5635138038737,
399,10.4409076284937,72.5582850297606,
400,10.4539832849994,72.5530758758259,
401,10.4670426071242,72.5478862196727,
402,10.4800856559315,72.5427159399707,
403,10.493112492105,72.5375649164439,
404,10.5061231759521,72.5324330298588,
405,10.5191177674073,72.5273201620132,
406,10.5320963260356,72.5222261957242,
407,10.545058911035,72.5171510148176,
408,10.5580055812406,72.5120945041161,
409,10.5709363951267,72.5070565494287,
410,10.5838514108108,72.5020370375399,
411,10.5967506860561,72.4970358561989,
412,10.6096342782745,72.492052894109,
413,10.62250224453,72.4870880409173,
414,10.6353546415412,72.4821411872042,
415,10.6481915256846,72.4772122244739,
416,10.6610129529969,72.4723010451436,
417,10.6738189791787,72.4674075425341,
418,10.6866096595966,72.4625316108602,
419,10.6993850492863,72.4576731452205,
420,10.7121452029553,72.4528320415887,
421,10.7248901749858,72.4480081968035,
422,10.737620019437,72.4432015085599,
423,10.7503347900482,72.4384118753999,
424,10.7630345402414,72.4336391967033,
425,10.7757193231235,72.4288833726794,
426,10.7883891914894,72.4241443043576,
427,10.8010441978242,72.4194218935789,
428,10.8136843943061,72.4147160429877,
429,10.8263098328086,72.4100266560231,
430,10.8389205649029,72.4053536369105,
431,10.8515166418608,72.4006968906537,
432,10.8640981146568,72.3960563230264,
433,10.8766650339706,72.3914318405645,
434,10.8892174501892,72.3868233505581,
435,10.9017554134099,72.3822307610434,
436,10.9142789734421,72.3776539807957,
437,10.9267881798097,72.373092919321,
438,10.9392830817534,72.368547486849,
439,10.9517637282332,72.3640175943256,
440,10.9642301679302,72.3595031534052,
441,10.9766824492493,72.355004076444,
442,10.9891206203211,72.3505202764925,
443,11.0015447290039,72.3460516672887,
444,11.0139548228863,72.3415981632507,
445,11.0263509492891,72.3371596794703,
446,11.0387331552673,72.3327361317061,
447,11.0511014876122,72.3283274363763,
448,11.0634559928538,72.3239335105529,
449,11.0757967172624,72.3195542719542,
450,11.0881237068508,72.3151896389393,
451,11.1004370073765,72.310839530501,
452,11.1127366643434,72.3065038662597,
453,11.1250227230038,72.3021825664571,
454,11.1372952283603,72.2978755519505,
455,11.1495542251682,72.2935827442058,
456,11.1617997579366,72.2893040652924,
457,11.1740318709309,72.2850394378767,
458,11.1862506081747,72.2807887852165,
459,11.1984560134509,72.2765520311549,
460,11.2106481303047,72.2723291001151,
461,11.2228270020441,72.2681199170941,
462,11.234992671743,72.2639244076575,
463,11.2471451822419,72.259742497934,
464,11.2592845761502,72.2555741146097,
465,11.271410895848,72.2514191849229,
466,11.2835241834876,72.2472776366585,
467,11.2956244809951,72.2431493981432,
468,11.3077118300726,72.2390343982398,
469,11.3197862721993,72.2349325663424,
470,11.3318478486335,72.230843832371,
471,11.3438966004141,72.2267681267668,
472,11.3559325683624,72.2227053804869,
473,11.3679557930836,72.2186555249998,
474,11.3799663149682,72.2146184922801,
475,11.3919641741939,72.2105942148039,
476,11.4039494107272,72.2065826255443,
477,11.4159220643246,72.2025836579661,
478,11.4278821745344,72.1985972460219,
479,11.4398297806981,72.1946233241468,
480,11.4517649219522,72.1906618272547,
481,11.4636876372293,72.1867126907328,
482,11.4755979652596,72.1827758504381,
483,11.4874959445729,72.1788512426925,
484,11.4993816134993,72.1749388042786,
485,11.5112550101713,72.1710384724357,
486,11.5231161725247,72.1671501848549,
487,11.5349651383005,72.1632738796756,
488,11.5468019450459,72.1594094954811,
489,11.5586266301159,72.1555569712944,
490,11.5704392306745,72.1517162465744,
491,11.5822397836964,72.1478872612117,
492,11.5940283259679,72.1440699555246,
493,11.6058048940888,72.1402642702556,
494,11.6175695244729,72.136470146567,
495,11.6293222533504,72.1326875260375,
496,11.6410631167681,72.1289163506582,
497,11.6527921505914,72.1251565628288,
498,11.6645093905056,72.1214081053544,
499,11.6762148720165,72.1176709214409,
500,11.6879086304526,72.1139449546925,
