Freq (kHz),Reff (mOhm),Leff (nH)
10,0.0057319799999999985,0.05208759315534314
110,0.00608604410199899,0.05020116916099157
210,0.00639324311542124,0.050023681099580546
310,0.006725294798358035,0.0499580366697878
410,0.0070808295671839164,0.04984693218981894
510,0.007449451040946026,0.04971304993953381
610,0.007820761596368724,0.04957909696955558
710,0.00818436361017637,0.04946778033050739
810,0.00852985945909333,0.04940180707301245
910,0.00884685151984396,0.049403884247693916
